"Step","no-actors 1, half cars (2024-01-17 21:18) - Best Reward","no-actors 1, half cars (2024-01-17 21:18) - Best Reward__MIN","no-actors 1, half cars (2024-01-17 21:18) - Best Reward__MAX","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-17 21:18) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-08 15:20) - Best Reward","no-actors 1, half cars (2024-01-08 15:20) - Best Reward__MIN","no-actors 1, half cars (2024-01-08 15:20) - Best Reward__MAX","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-08 15:20) - RL_1_SAC Mean Price__MAX"
"213","16014.205902671814","16014.205902671814","16014.205902671814","3.9151636242866514","3.9151636242866514","3.9151636242866514","15795.258685779576","15795.258685779576","15795.258685779576","3.7521937251091004","3.7521937251091004","3.7521937251091004"
"214","16014.205902671814","16014.205902671814","16014.205902671814","3.8425598978996276","3.8425598978996276","3.8425598978996276","15795.258685779576","15795.258685779576","15795.258685779576","3.8285327553749084","3.8285327553749084","3.8285327553749084"
"215","16014.205902671814","16014.205902671814","16014.205902671814","3.8877291321754455","3.8877291321754455","3.8877291321754455","15795.258685779576","15795.258685779576","15795.258685779576","3.763160991668701","3.763160991668701","3.763160991668701"
"216","16014.205902671814","16014.205902671814","16014.205902671814","3.8594631433486937","3.8594631433486937","3.8594631433486937","15795.258685779576","15795.258685779576","15795.258685779576","3.7755058884620665","3.7755058884620665","3.7755058884620665"
"217","16014.205902671814","16014.205902671814","16014.205902671814","3.8307549357414246","3.8307549357414246","3.8307549357414246","15795.258685779576","15795.258685779576","15795.258685779576","3.7570327520370483","3.7570327520370483","3.7570327520370483"
"218","16014.205902671814","16014.205902671814","16014.205902671814","3.9125511169433596","3.9125511169433596","3.9125511169433596","15795.258685779576","15795.258685779576","15795.258685779576","3.805189847946167","3.805189847946167","3.805189847946167"
"219","16014.205902671814","16014.205902671814","16014.205902671814","3.8355729222297668","3.8355729222297668","3.8355729222297668","15795.258685779576","15795.258685779576","15795.258685779576","3.7535566329956054","3.7535566329956054","3.7535566329956054"
"220","16014.205902671814","16014.205902671814","16014.205902671814","3.852522683143616","3.852522683143616","3.852522683143616","15795.258685779576","15795.258685779576","15795.258685779576","3.7704346418380736","3.7704346418380736","3.7704346418380736"
"221","16014.205902671814","16014.205902671814","16014.205902671814","3.8524882674217222","3.8524882674217222","3.8524882674217222","15795.258685779576","15795.258685779576","15795.258685779576","3.7404067873954774","3.7404067873954774","3.7404067873954774"
"222","16014.205902671814","16014.205902671814","16014.205902671814","3.819508397579193","3.819508397579193","3.819508397579193","15795.258685779576","15795.258685779576","15795.258685779576","3.746874511241913","3.746874511241913","3.746874511241913"
"223","16135.48190364838","16135.48190364838","16135.48190364838","3.82696647644043","3.82696647644043","3.82696647644043","15795.258685779576","15795.258685779576","15795.258685779576","3.7657750725746153","3.7657750725746153","3.7657750725746153"
"224","16135.48190364838","16135.48190364838","16135.48190364838","3.870478868484497","3.870478868484497","3.870478868484497","15795.258685779576","15795.258685779576","15795.258685779576","3.75553435087204","3.75553435087204","3.75553435087204"
"225","16135.48190364838","16135.48190364838","16135.48190364838","3.8446906208992004","3.8446906208992004","3.8446906208992004","15795.258685779576","15795.258685779576","15795.258685779576","3.7979723811149597","3.7979723811149597","3.7979723811149597"
"226","16135.48190364838","16135.48190364838","16135.48190364838","3.8472175002098083","3.8472175002098083","3.8472175002098083","15795.258685779576","15795.258685779576","15795.258685779576","3.725755488872528","3.725755488872528","3.725755488872528"
"227","16135.48190364838","16135.48190364838","16135.48190364838","3.9012755155563354","3.9012755155563354","3.9012755155563354","15795.258685779576","15795.258685779576","15795.258685779576","3.7886859655380247","3.7886859655380247","3.7886859655380247"
"228","16135.48190364838","16135.48190364838","16135.48190364838","3.8379056453704834","3.8379056453704834","3.8379056453704834","15795.258685779576","15795.258685779576","15795.258685779576","3.754042112827301","3.754042112827301","3.754042112827301"
"229","16135.48190364838","16135.48190364838","16135.48190364838","3.813378691673279","3.813378691673279","3.813378691673279","15795.258685779576","15795.258685779576","15795.258685779576","3.7337452292442324","3.7337452292442324","3.7337452292442324"
"230","16135.48190364838","16135.48190364838","16135.48190364838","3.858349347114563","3.858349347114563","3.858349347114563","15795.258685779576","15795.258685779576","15795.258685779576","3.762171375751495","3.762171375751495","3.762171375751495"
"231","16135.48190364838","16135.48190364838","16135.48190364838","3.86137512922287","3.86137512922287","3.86137512922287","15795.258685779576","15795.258685779576","15795.258685779576","3.7682537913322447","3.7682537913322447","3.7682537913322447"
"232","16135.48190364838","16135.48190364838","16135.48190364838","3.8341085076332093","3.8341085076332093","3.8341085076332093","15795.258685779576","15795.258685779576","15795.258685779576","3.7312576532363892","3.7312576532363892","3.7312576532363892"
"233","16135.48190364838","16135.48190364838","16135.48190364838","3.82876113653183","3.82876113653183","3.82876113653183","15795.258685779576","15795.258685779576","15795.258685779576","3.749550974369049","3.749550974369049","3.749550974369049"
"234","16135.48190364838","16135.48190364838","16135.48190364838","3.8476489782333374","3.8476489782333374","3.8476489782333374","15795.258685779576","15795.258685779576","15795.258685779576","3.7648412942886353","3.7648412942886353","3.7648412942886353"
"235","16135.48190364838","16135.48190364838","16135.48190364838","3.829063630104065","3.829063630104065","3.829063630104065","15795.258685779576","15795.258685779576","15795.258685779576","3.777770471572876","3.777770471572876","3.777770471572876"
"236","16135.48190364838","16135.48190364838","16135.48190364838","3.8570643424987794","3.8570643424987794","3.8570643424987794","15795.258685779576","15795.258685779576","15795.258685779576","3.755201995372772","3.755201995372772","3.755201995372772"
"237","16135.48190364838","16135.48190364838","16135.48190364838","3.8251733064651487","3.8251733064651487","3.8251733064651487","15795.258685779576","15795.258685779576","15795.258685779576","3.7476399302482606","3.7476399302482606","3.7476399302482606"
"238","16135.48190364838","16135.48190364838","16135.48190364838","3.869140064716339","3.869140064716339","3.869140064716339","15795.258685779576","15795.258685779576","15795.258685779576","3.7802749037742616","3.7802749037742616","3.7802749037742616"
"239","16135.48190364838","16135.48190364838","16135.48190364838","3.8061373353004457","3.8061373353004457","3.8061373353004457","15795.258685779576","15795.258685779576","15795.258685779576","3.751081681251526","3.751081681251526","3.751081681251526"
"240","16135.48190364838","16135.48190364838","16135.48190364838","3.8822202563285826","3.8822202563285826","3.8822202563285826","15795.258685779576","15795.258685779576","15795.258685779576","3.729305386543274","3.729305386543274","3.729305386543274"
"241","16135.48190364838","16135.48190364838","16135.48190364838","3.884434175491333","3.884434175491333","3.884434175491333","15795.258685779576","15795.258685779576","15795.258685779576","3.765397012233734","3.765397012233734","3.765397012233734"
"242","16135.48190364838","16135.48190364838","16135.48190364838","3.857397961616516","3.857397961616516","3.857397961616516","15795.258685779576","15795.258685779576","15795.258685779576","3.7733244061470033","3.7733244061470033","3.7733244061470033"
"243","16135.48190364838","16135.48190364838","16135.48190364838","3.8064765453338625","3.8064765453338625","3.8064765453338625","15795.258685779576","15795.258685779576","15795.258685779576","3.778373420238495","3.778373420238495","3.778373420238495"
"244","16135.48190364838","16135.48190364838","16135.48190364838","3.798729920387268","3.798729920387268","3.798729920387268","15795.258685779576","15795.258685779576","15795.258685779576","3.7140365481376647","3.7140365481376647","3.7140365481376647"
"245","16135.48190364838","16135.48190364838","16135.48190364838","3.848272466659546","3.848272466659546","3.848272466659546","15795.258685779576","15795.258685779576","15795.258685779576","3.7726090431213377","3.7726090431213377","3.7726090431213377"
"246","16135.48190364838","16135.48190364838","16135.48190364838","3.8356462478637696","3.8356462478637696","3.8356462478637696","15795.258685779576","15795.258685779576","15795.258685779576","3.7794374227523804","3.7794374227523804","3.7794374227523804"
"247","16135.48190364838","16135.48190364838","16135.48190364838","3.8525420308113096","3.8525420308113096","3.8525420308113096","15795.258685779576","15795.258685779576","15795.258685779576","3.7629488587379454","3.7629488587379454","3.7629488587379454"
"248","16135.48190364838","16135.48190364838","16135.48190364838","3.8339037537574767","3.8339037537574767","3.8339037537574767","15795.258685779576","15795.258685779576","15795.258685779576","3.7749677658081056","3.7749677658081056","3.7749677658081056"
"249","16135.48190364838","16135.48190364838","16135.48190364838","3.8289137721061706","3.8289137721061706","3.8289137721061706","15795.258685779576","15795.258685779576","15795.258685779576","3.7483893990516663","3.7483893990516663","3.7483893990516663"
"250","16135.48190364838","16135.48190364838","16135.48190364838","3.8718486785888673","3.8718486785888673","3.8718486785888673","15795.258685779576","15795.258685779576","15795.258685779576","3.774028515815735","3.774028515815735","3.774028515815735"
"251","16135.48190364838","16135.48190364838","16135.48190364838","3.8438482761383055","3.8438482761383055","3.8438482761383055","15795.258685779576","15795.258685779576","15795.258685779576","3.755550670623779","3.755550670623779","3.755550670623779"
"252","16135.48190364838","16135.48190364838","16135.48190364838","3.8699320197105407","3.8699320197105407","3.8699320197105407","15795.258685779576","15795.258685779576","15795.258685779576","3.7439069509506226","3.7439069509506226","3.7439069509506226"
"253","16135.48190364838","16135.48190364838","16135.48190364838","3.7837239623069765","3.7837239623069765","3.7837239623069765","15795.258685779576","15795.258685779576","15795.258685779576","3.7595876693725585","3.7595876693725585","3.7595876693725585"
"254","16135.48190364838","16135.48190364838","16135.48190364838","3.8296315670013428","3.8296315670013428","3.8296315670013428","15795.258685779576","15795.258685779576","15795.258685779576","3.786220371723175","3.786220371723175","3.786220371723175"
"255","16135.48190364838","16135.48190364838","16135.48190364838","3.811371088027954","3.811371088027954","3.811371088027954","15795.258685779576","15795.258685779576","15795.258685779576","3.768095779418945","3.768095779418945","3.768095779418945"
"256","16135.48190364838","16135.48190364838","16135.48190364838","3.8459508419036865","3.8459508419036865","3.8459508419036865","15795.258685779576","15795.258685779576","15795.258685779576","3.7619195222854613","3.7619195222854613","3.7619195222854613"
"257","16135.48190364838","16135.48190364838","16135.48190364838","3.8432473659515383","3.8432473659515383","3.8432473659515383","15795.258685779576","15795.258685779576","15795.258685779576","3.7584222316741944","3.7584222316741944","3.7584222316741944"
"258","16135.48190364838","16135.48190364838","16135.48190364838","3.8122989773750304","3.8122989773750304","3.8122989773750304","15795.258685779576","15795.258685779576","15795.258685779576","3.784474563598633","3.784474563598633","3.784474563598633"
"259","16135.48190364838","16135.48190364838","16135.48190364838","3.828335332870483","3.828335332870483","3.828335332870483","15795.258685779576","15795.258685779576","15795.258685779576","3.7777520418167114","3.7777520418167114","3.7777520418167114"
"260","16135.48190364838","16135.48190364838","16135.48190364838","3.867662215232849","3.867662215232849","3.867662215232849","15795.258685779576","15795.258685779576","15795.258685779576","3.743011164665222","3.743011164665222","3.743011164665222"
"261","16135.48190364838","16135.48190364838","16135.48190364838","3.8250449657440186","3.8250449657440186","3.8250449657440186","15795.258685779576","15795.258685779576","15795.258685779576","3.7507903814315795","3.7507903814315795","3.7507903814315795"
"262","16135.48190364838","16135.48190364838","16135.48190364838","3.7740172505378724","3.7740172505378724","3.7740172505378724","15795.258685779576","15795.258685779576","15795.258685779576","3.7486487865447997","3.7486487865447997","3.7486487865447997"
"263","16135.48190364838","16135.48190364838","16135.48190364838","3.855649709701538","3.855649709701538","3.855649709701538","15795.258685779576","15795.258685779576","15795.258685779576","3.763887369632721","3.763887369632721","3.763887369632721"
"264","16135.48190364838","16135.48190364838","16135.48190364838","3.838683807849884","3.838683807849884","3.838683807849884","15795.258685779576","15795.258685779576","15795.258685779576","3.761355721950531","3.761355721950531","3.761355721950531"
"265","16135.48190364838","16135.48190364838","16135.48190364838","3.8234257221221926","3.8234257221221926","3.8234257221221926","15795.258685779576","15795.258685779576","15795.258685779576","3.7334526896476747","3.7334526896476747","3.7334526896476747"
"266","16135.48190364838","16135.48190364838","16135.48190364838","3.8069196224212645","3.8069196224212645","3.8069196224212645","15795.258685779576","15795.258685779576","15795.258685779576","3.7671345710754394","3.7671345710754394","3.7671345710754394"
"267","16135.48190364838","16135.48190364838","16135.48190364838","3.7970245718955993","3.7970245718955993","3.7970245718955993","15795.258685779576","15795.258685779576","15795.258685779576","3.777842628955841","3.777842628955841","3.777842628955841"
"268","16135.48190364838","16135.48190364838","16135.48190364838","3.80422990322113","3.80422990322113","3.80422990322113","15795.258685779576","15795.258685779576","15795.258685779576","3.744905650615692","3.744905650615692","3.744905650615692"
"269","16135.48190364838","16135.48190364838","16135.48190364838","3.852526903152466","3.852526903152466","3.852526903152466","15795.258685779576","15795.258685779576","15795.258685779576","3.711631751060486","3.711631751060486","3.711631751060486"
"270","16135.48190364838","16135.48190364838","16135.48190364838","3.808012294769287","3.808012294769287","3.808012294769287","15795.258685779576","15795.258685779576","15795.258685779576","3.7796716928482055","3.7796716928482055","3.7796716928482055"
"271","16135.48190364838","16135.48190364838","16135.48190364838","3.8399872303009035","3.8399872303009035","3.8399872303009035","15795.258685779576","15795.258685779576","15795.258685779576","3.7529035925865175","3.7529035925865175","3.7529035925865175"
"272","16135.48190364838","16135.48190364838","16135.48190364838","3.8400144577026367","3.8400144577026367","3.8400144577026367","15795.258685779576","15795.258685779576","15795.258685779576","3.746410048007965","3.746410048007965","3.746410048007965"
"273","16135.48190364838","16135.48190364838","16135.48190364838","3.8159101843833922","3.8159101843833922","3.8159101843833922","15795.258685779576","15795.258685779576","15795.258685779576","3.7400598883628846","3.7400598883628846","3.7400598883628846"
"274","16135.48190364838","16135.48190364838","16135.48190364838","3.81635422706604","3.81635422706604","3.81635422706604","15795.258685779576","15795.258685779576","15795.258685779576","3.775559890270233","3.775559890270233","3.775559890270233"
"275","16135.48190364838","16135.48190364838","16135.48190364838","3.7992463231086733","3.7992463231086733","3.7992463231086733","15795.258685779576","15795.258685779576","15795.258685779576","3.7568636655807497","3.7568636655807497","3.7568636655807497"
"276","16135.48190364838","16135.48190364838","16135.48190364838","3.837650978565216","3.837650978565216","3.837650978565216","15795.258685779576","15795.258685779576","15795.258685779576","3.7203215837478636","3.7203215837478636","3.7203215837478636"
"277","16135.48190364838","16135.48190364838","16135.48190364838","3.8237796068191527","3.8237796068191527","3.8237796068191527","15795.258685779576","15795.258685779576","15795.258685779576","3.7521173000335692","3.7521173000335692","3.7521173000335692"
"278","16135.48190364838","16135.48190364838","16135.48190364838","3.82039954662323","3.82039954662323","3.82039954662323","15795.258685779576","15795.258685779576","15795.258685779576","3.741667699813843","3.741667699813843","3.741667699813843"
"279","16135.48190364838","16135.48190364838","16135.48190364838","3.83241012096405","3.83241012096405","3.83241012096405","15795.258685779576","15795.258685779576","15795.258685779576","3.74690181016922","3.74690181016922","3.74690181016922"
"280","16135.48190364838","16135.48190364838","16135.48190364838","3.801132917404175","3.801132917404175","3.801132917404175","15795.258685779576","15795.258685779576","15795.258685779576","3.7429286360740663","3.7429286360740663","3.7429286360740663"
"281","16135.48190364838","16135.48190364838","16135.48190364838","3.8099188446998595","3.8099188446998595","3.8099188446998595","15795.258685779576","15795.258685779576","15795.258685779576","3.755896472930908","3.755896472930908","3.755896472930908"
"282","16135.48190364838","16135.48190364838","16135.48190364838","3.802260422706604","3.802260422706604","3.802260422706604","15795.258685779576","15795.258685779576","15795.258685779576","3.763936448097229","3.763936448097229","3.763936448097229"
"283","16135.48190364838","16135.48190364838","16135.48190364838","3.819253134727478","3.819253134727478","3.819253134727478","15795.258685779576","15795.258685779576","15795.258685779576","3.766665589809418","3.766665589809418","3.766665589809418"
"284","16135.48190364838","16135.48190364838","16135.48190364838","3.7814252853393553","3.7814252853393553","3.7814252853393553","15795.258685779576","15795.258685779576","15795.258685779576","3.7368653535842897","3.7368653535842897","3.7368653535842897"
"285","16135.48190364838","16135.48190364838","16135.48190364838","3.8325482845306396","3.8325482845306396","3.8325482845306396","15795.258685779576","15795.258685779576","15795.258685779576","3.746093189716339","3.746093189716339","3.746093189716339"
"286","16135.48190364838","16135.48190364838","16135.48190364838","3.8257933259010315","3.8257933259010315","3.8257933259010315","15795.258685779576","15795.258685779576","15795.258685779576","3.741768848896027","3.741768848896027","3.741768848896027"
"287","16135.48190364838","16135.48190364838","16135.48190364838","3.8160549879074095","3.8160549879074095","3.8160549879074095","15795.258685779576","15795.258685779576","15795.258685779576","3.7408427357673646","3.7408427357673646","3.7408427357673646"
"288","16135.48190364838","16135.48190364838","16135.48190364838","3.8516398787498476","3.8516398787498476","3.8516398787498476","15795.258685779576","15795.258685779576","15795.258685779576","3.769468593597412","3.769468593597412","3.769468593597412"
"289","16135.48190364838","16135.48190364838","16135.48190364838","3.8027420043945312","3.8027420043945312","3.8027420043945312","15795.258685779576","15795.258685779576","15795.258685779576","3.7707425951957703","3.7707425951957703","3.7707425951957703"
"290","16135.48190364838","16135.48190364838","16135.48190364838","3.8278101205825807","3.8278101205825807","3.8278101205825807","15795.258685779576","15795.258685779576","15795.258685779576","3.7200363993644716","3.7200363993644716","3.7200363993644716"
"291","16135.48190364838","16135.48190364838","16135.48190364838","3.812897527217865","3.812897527217865","3.812897527217865","15795.258685779576","15795.258685779576","15795.258685779576","3.782639741897583","3.782639741897583","3.782639741897583"
"292","16135.48190364838","16135.48190364838","16135.48190364838","3.8016642570495605","3.8016642570495605","3.8016642570495605","15795.258685779576","15795.258685779576","15795.258685779576","3.728677201271057","3.728677201271057","3.728677201271057"
"293","16135.48190364838","16135.48190364838","16135.48190364838","3.8089587688446045","3.8089587688446045","3.8089587688446045","15795.258685779576","15795.258685779576","15795.258685779576","3.775299060344696","3.775299060344696","3.775299060344696"
"294","16135.48190364838","16135.48190364838","16135.48190364838","3.770875263214111","3.770875263214111","3.770875263214111","15795.258685779576","15795.258685779576","15795.258685779576","3.7525681138038633","3.7525681138038633","3.7525681138038633"
"295","16135.48190364838","16135.48190364838","16135.48190364838","3.8059304118156434","3.8059304118156434","3.8059304118156434","15795.258685779576","15795.258685779576","15795.258685779576","3.7592695713043214","3.7592695713043214","3.7592695713043214"
"296","16135.48190364838","16135.48190364838","16135.48190364838","3.800063633918762","3.800063633918762","3.800063633918762","15795.258685779576","15795.258685779576","15795.258685779576","3.748640263080597","3.748640263080597","3.748640263080597"
"297","16135.48190364838","16135.48190364838","16135.48190364838","3.815537762641907","3.815537762641907","3.815537762641907","15795.258685779576","15795.258685779576","15795.258685779576","3.7486083984375","3.7486083984375","3.7486083984375"
"298","16135.48190364838","16135.48190364838","16135.48190364838","3.793927526473999","3.793927526473999","3.793927526473999","15795.258685779576","15795.258685779576","15795.258685779576","3.756675660610199","3.756675660610199","3.756675660610199"
"299","16135.48190364838","16135.48190364838","16135.48190364838","3.7988369345664976","3.7988369345664976","3.7988369345664976","15795.258685779576","15795.258685779576","15795.258685779576","3.748337423801422","3.748337423801422","3.748337423801422"
"300","16135.48190364838","16135.48190364838","16135.48190364838","3.8124653100967407","3.8124653100967407","3.8124653100967407","15795.258685779576","15795.258685779576","15795.258685779576","3.7590824007987975","3.7590824007987975","3.7590824007987975"
"301","16135.48190364838","16135.48190364838","16135.48190364838","3.7932401418685915","3.7932401418685915","3.7932401418685915","15795.258685779576","15795.258685779576","15795.258685779576","3.7474714398384092","3.7474714398384092","3.7474714398384092"
"302","16135.48190364838","16135.48190364838","16135.48190364838","3.7911608457565307","3.7911608457565307","3.7911608457565307","15795.258685779576","15795.258685779576","15795.258685779576","3.7234403610229494","3.7234403610229494","3.7234403610229494"
"303","16135.48190364838","16135.48190364838","16135.48190364838","3.823659384250641","3.823659384250641","3.823659384250641","15795.258685779576","15795.258685779576","15795.258685779576","3.744788384437561","3.744788384437561","3.744788384437561"
"304","16135.48190364838","16135.48190364838","16135.48190364838","3.8039596557617186","3.8039596557617186","3.8039596557617186","16141.152623605729","16141.152623605729","16141.152623605729","3.744179630279541","3.744179630279541","3.744179630279541"
"305","16135.48190364838","16135.48190364838","16135.48190364838","3.7757655501365663","3.7757655501365663","3.7757655501365663","16141.152623605729","16141.152623605729","16141.152623605729","3.747730529308319","3.747730529308319","3.747730529308319"
"306","16135.48190364838","16135.48190364838","16135.48190364838","3.8117364645004272","3.8117364645004272","3.8117364645004272","16141.152623605729","16141.152623605729","16141.152623605729","3.785104441642761","3.785104441642761","3.785104441642761"
"307","16135.48190364838","16135.48190364838","16135.48190364838","3.7944396495819093","3.7944396495819093","3.7944396495819093","16141.152623605729","16141.152623605729","16141.152623605729","3.755984592437744","3.755984592437744","3.755984592437744"
"308","16135.48190364838","16135.48190364838","16135.48190364838","3.78682861328125","3.78682861328125","3.78682861328125","16141.152623605729","16141.152623605729","16141.152623605729","3.7439311146736145","3.7439311146736145","3.7439311146736145"
"309","16135.48190364838","16135.48190364838","16135.48190364838","3.7943872451782226","3.7943872451782226","3.7943872451782226","16141.152623605729","16141.152623605729","16141.152623605729","3.7211025595664977","3.7211025595664977","3.7211025595664977"
"310","16135.48190364838","16135.48190364838","16135.48190364838","3.7987085223197936","3.7987085223197936","3.7987085223197936","16141.152623605729","16141.152623605729","16141.152623605729","3.7530617713928223","3.7530617713928223","3.7530617713928223"
"311","16135.48190364838","16135.48190364838","16135.48190364838","3.798568618297577","3.798568618297577","3.798568618297577","16141.152623605729","16141.152623605729","16141.152623605729","3.749406933784485","3.749406933784485","3.749406933784485"
"312","16135.48190364838","16135.48190364838","16135.48190364838","3.8008949041366575","3.8008949041366575","3.8008949041366575","16141.152623605729","16141.152623605729","16141.152623605729","3.737543284893036","3.737543284893036","3.737543284893036"
"313","16135.48190364838","16135.48190364838","16135.48190364838","3.776160168647766","3.776160168647766","3.776160168647766","16141.152623605729","16141.152623605729","16141.152623605729","3.7331008911132812","3.7331008911132812","3.7331008911132812"
"314","16135.48190364838","16135.48190364838","16135.48190364838","3.7884990692138674","3.7884990692138674","3.7884990692138674","16141.152623605729","16141.152623605729","16141.152623605729","3.7417612433433534","3.7417612433433534","3.7417612433433534"
"315","16135.48190364838","16135.48190364838","16135.48190364838","3.8031227827072143","3.8031227827072143","3.8031227827072143","16141.152623605729","16141.152623605729","16141.152623605729","3.7492435812950133","3.7492435812950133","3.7492435812950133"
"316","16135.48190364838","16135.48190364838","16135.48190364838","3.780915307998657","3.780915307998657","3.780915307998657","16141.152623605729","16141.152623605729","16141.152623605729","3.701250410079956","3.701250410079956","3.701250410079956"
"317","16135.48190364838","16135.48190364838","16135.48190364838","3.7708272457122805","3.7708272457122805","3.7708272457122805","16141.152623605729","16141.152623605729","16141.152623605729","3.730733907222748","3.730733907222748","3.730733907222748"
"318","16135.48190364838","16135.48190364838","16135.48190364838","3.7664103865623475","3.7664103865623475","3.7664103865623475","16141.152623605729","16141.152623605729","16141.152623605729","3.724758005142212","3.724758005142212","3.724758005142212"
"319","16135.48190364838","16135.48190364838","16135.48190364838","3.794041335582733","3.794041335582733","3.794041335582733","16141.152623605729","16141.152623605729","16141.152623605729","3.734783887863159","3.734783887863159","3.734783887863159"
"320","16135.48190364838","16135.48190364838","16135.48190364838","3.7716949939727784","3.7716949939727784","3.7716949939727784","16141.152623605729","16141.152623605729","16141.152623605729","3.728043758869171","3.728043758869171","3.728043758869171"
"321","16135.48190364838","16135.48190364838","16135.48190364838","3.736486482620239","3.736486482620239","3.736486482620239","16141.152623605729","16141.152623605729","16141.152623605729","3.742176651954651","3.742176651954651","3.742176651954651"
"322","16135.48190364838","16135.48190364838","16135.48190364838","3.764632022380829","3.764632022380829","3.764632022380829","16141.152623605729","16141.152623605729","16141.152623605729","3.7584608793258667","3.7584608793258667","3.7584608793258667"
"323","16135.48190364838","16135.48190364838","16135.48190364838","3.765220272541046","3.765220272541046","3.765220272541046","16141.152623605729","16141.152623605729","16141.152623605729","3.7768979907035827","3.7768979907035827","3.7768979907035827"
"324","16135.48190364838","16135.48190364838","16135.48190364838","3.764148211479187","3.764148211479187","3.764148211479187","16141.152623605729","16141.152623605729","16141.152623605729","3.7252817392349242","3.7252817392349242","3.7252817392349242"
"325","16135.48190364838","16135.48190364838","16135.48190364838","3.7350388169288635","3.7350388169288635","3.7350388169288635","16141.152623605729","16141.152623605729","16141.152623605729","3.7402814865112304","3.7402814865112304","3.7402814865112304"
"326","16135.48190364838","16135.48190364838","16135.48190364838","3.760224425792694","3.760224425792694","3.760224425792694","16141.152623605729","16141.152623605729","16141.152623605729","3.7223098635673524","3.7223098635673524","3.7223098635673524"
"327","16135.48190364838","16135.48190364838","16135.48190364838","3.7685195326805117","3.7685195326805117","3.7685195326805117","16141.152623605729","16141.152623605729","16141.152623605729","3.757608783245087","3.757608783245087","3.757608783245087"
"328","16135.48190364838","16135.48190364838","16135.48190364838","3.7639464259147646","3.7639464259147646","3.7639464259147646","16141.152623605729","16141.152623605729","16141.152623605729","3.7201598048210145","3.7201598048210145","3.7201598048210145"
"329","16135.48190364838","16135.48190364838","16135.48190364838","3.7636298179626464","3.7636298179626464","3.7636298179626464","16141.152623605729","16141.152623605729","16141.152623605729","3.7461104154586793","3.7461104154586793","3.7461104154586793"
"330","16135.48190364838","16135.48190364838","16135.48190364838","3.761557471752167","3.761557471752167","3.761557471752167","16141.152623605729","16141.152623605729","16141.152623605729","3.7165192365646362","3.7165192365646362","3.7165192365646362"
"331","16135.48190364838","16135.48190364838","16135.48190364838","3.7643111824989317","3.7643111824989317","3.7643111824989317","16141.152623605729","16141.152623605729","16141.152623605729","3.738014853000641","3.738014853000641","3.738014853000641"
"332","16135.48190364838","16135.48190364838","16135.48190364838","3.7337945222854616","3.7337945222854616","3.7337945222854616","16141.152623605729","16141.152623605729","16141.152623605729","3.737638223171234","3.737638223171234","3.737638223171234"
"333","16135.48190364838","16135.48190364838","16135.48190364838","3.750184166431427","3.750184166431427","3.750184166431427","16141.152623605729","16141.152623605729","16141.152623605729","3.7463633537292482","3.7463633537292482","3.7463633537292482"
"334","16135.48190364838","16135.48190364838","16135.48190364838","3.7410504698753355","3.7410504698753355","3.7410504698753355","16141.152623605729","16141.152623605729","16141.152623605729","3.713678812980652","3.713678812980652","3.713678812980652"
"335","16135.48190364838","16135.48190364838","16135.48190364838","3.714070725440979","3.714070725440979","3.714070725440979","16141.152623605729","16141.152623605729","16141.152623605729","3.7539443016052245","3.7539443016052245","3.7539443016052245"
"336","16135.48190364838","16135.48190364838","16135.48190364838","3.7547832250595095","3.7547832250595095","3.7547832250595095","16141.152623605729","16141.152623605729","16141.152623605729","3.74626624584198","3.74626624584198","3.74626624584198"
"337","16135.48190364838","16135.48190364838","16135.48190364838","3.7582449316978455","3.7582449316978455","3.7582449316978455","16141.152623605729","16141.152623605729","16141.152623605729","3.740182411670685","3.740182411670685","3.740182411670685"
"338","16135.48190364838","16135.48190364838","16135.48190364838","3.7411402583122255","3.7411402583122255","3.7411402583122255","16141.152623605729","16141.152623605729","16141.152623605729","3.7447004675865174","3.7447004675865174","3.7447004675865174"
"339","16135.48190364838","16135.48190364838","16135.48190364838","3.73706169128418","3.73706169128418","3.73706169128418","16141.152623605729","16141.152623605729","16141.152623605729","3.7093760132789613","3.7093760132789613","3.7093760132789613"
"340","16135.48190364838","16135.48190364838","16135.48190364838","3.738056552410126","3.738056552410126","3.738056552410126","16141.152623605729","16141.152623605729","16141.152623605729","3.733366084098816","3.733366084098816","3.733366084098816"
"341","16135.48190364838","16135.48190364838","16135.48190364838","3.7787577629089357","3.7787577629089357","3.7787577629089357","16141.152623605729","16141.152623605729","16141.152623605729","3.7407333135604857","3.7407333135604857","3.7407333135604857"
"342","16135.48190364838","16135.48190364838","16135.48190364838","3.735180902481079","3.735180902481079","3.735180902481079","16141.152623605729","16141.152623605729","16141.152623605729","3.7172507762908937","3.7172507762908937","3.7172507762908937"
"343","16135.48190364838","16135.48190364838","16135.48190364838","3.737317907810211","3.737317907810211","3.737317907810211","16141.152623605729","16141.152623605729","16141.152623605729","3.743183171749115","3.743183171749115","3.743183171749115"
