"Step","no-actors 1, 400 (2024-01-18 05:11) - Best Reward","no-actors 1, 400 (2024-01-18 05:11) - Best Reward__MIN","no-actors 1, 400 (2024-01-18 05:11) - Best Reward__MAX","no-actors 1, 400 (2024-01-18 05:11) - RL_1_SAC Mean Price","no-actors 1, 400 (2024-01-18 05:11) - RL_1_SAC Mean Price__MIN","no-actors 1, 400 (2024-01-18 05:11) - RL_1_SAC Mean Price__MAX","no-actors 1, 400 (2024-01-09 10:27) - Best Reward","no-actors 1, 400 (2024-01-09 10:27) - Best Reward__MIN","no-actors 1, 400 (2024-01-09 10:27) - Best Reward__MAX","no-actors 1, 400 (2024-01-09 10:27) - RL_1_SAC Mean Price","no-actors 1, 400 (2024-01-09 10:27) - RL_1_SAC Mean Price__MIN","no-actors 1, 400 (2024-01-09 10:27) - RL_1_SAC Mean Price__MAX"
"10","11045.575088691712","11045.575088691712","11045.575088691712","5.157657098770142","5.157657098770142","5.157657098770142","10675.551068258283","10675.551068258283","10675.551068258283","5.158118963241577","5.158118963241577","5.158118963241577"
"11","11045.575088691712","11045.575088691712","11045.575088691712","9.175333642959595","9.175333642959595","9.175333642959595","10675.551068258283","10675.551068258283","10675.551068258283","9.237765872478485","9.237765872478485","9.237765872478485"
"12","11045.575088691712","11045.575088691712","11045.575088691712","9.86592402458191","9.86592402458191","9.86592402458191","10675.551068258283","10675.551068258283","10675.551068258283","9.789442825317384","9.789442825317384","9.789442825317384"
"13","11045.575088691712","11045.575088691712","11045.575088691712","9.467542457580567","9.467542457580567","9.467542457580567","10675.551068258283","10675.551068258283","10675.551068258283","9.642860221862794","9.642860221862794","9.642860221862794"
"14","11045.575088691712","11045.575088691712","11045.575088691712","5.595968651771545","5.595968651771545","5.595968651771545","10675.551068258283","10675.551068258283","10675.551068258283","7.709102010726928","7.709102010726928","7.709102010726928"
"15","13457.977532863617","13457.977532863617","13457.977532863617","3.1369500160217285","3.1369500160217285","3.1369500160217285","10675.551068258283","10675.551068258283","10675.551068258283","4.6795972228050235","4.6795972228050235","4.6795972228050235"
"16","13457.977532863617","13457.977532863617","13457.977532863617","5.774537134170532","5.774537134170532","5.774537134170532","11708.737633705136","11708.737633705136","11708.737633705136","3.8751250386238096","3.8751250386238096","3.8751250386238096"
"17","13457.977532863617","13457.977532863617","13457.977532863617","4.815486121177673","4.815486121177673","4.815486121177673","11708.737633705136","11708.737633705136","11708.737633705136","4.34036123752594","4.34036123752594","4.34036123752594"
"18","13457.977532863617","13457.977532863617","13457.977532863617","4.898125386238098","4.898125386238098","4.898125386238098","12144.69771499634","12144.69771499634","12144.69771499634","4.192020344734192","4.192020344734192","4.192020344734192"
"19","13457.977532863617","13457.977532863617","13457.977532863617","4.877918314933777","4.877918314933777","4.877918314933777","12602.671243810657","12602.671243810657","12602.671243810657","3.8510059356689452","3.8510059356689452","3.8510059356689452"
"20","13457.977532863617","13457.977532863617","13457.977532863617","4.202067470550537","4.202067470550537","4.202067470550537","12602.671243810657","12602.671243810657","12602.671243810657","4.213144302368164","4.213144302368164","4.213144302368164"
"21","13457.977532863617","13457.977532863617","13457.977532863617","4.836228454113007","4.836228454113007","4.836228454113007","12602.671243810657","12602.671243810657","12602.671243810657","4.336820518970489","4.336820518970489","4.336820518970489"
"22","13457.977532863617","13457.977532863617","13457.977532863617","4.151914954185486","4.151914954185486","4.151914954185486","12602.671243810657","12602.671243810657","12602.671243810657","4.308868169784546","4.308868169784546","4.308868169784546"
"23","13457.977532863617","13457.977532863617","13457.977532863617","4.52986090183258","4.52986090183258","4.52986090183258","12602.671243810657","12602.671243810657","12602.671243810657","4.1693991899490355","4.1693991899490355","4.1693991899490355"
"24","13457.977532863617","13457.977532863617","13457.977532863617","4.139721965789795","4.139721965789795","4.139721965789795","12602.671243810657","12602.671243810657","12602.671243810657","4.3750898241996765","4.3750898241996765","4.3750898241996765"
"25","13457.977532863617","13457.977532863617","13457.977532863617","4.411793041229248","4.411793041229248","4.411793041229248","12602.671243810657","12602.671243810657","12602.671243810657","4.292839384078979","4.292839384078979","4.292839384078979"
"26","13457.977532863617","13457.977532863617","13457.977532863617","4.240310883522033","4.240310883522033","4.240310883522033","12602.671243810657","12602.671243810657","12602.671243810657","4.2399001121521","4.2399001121521","4.2399001121521"
"27","13457.977532863617","13457.977532863617","13457.977532863617","4.272500109672547","4.272500109672547","4.272500109672547","12602.671243810657","12602.671243810657","12602.671243810657","4.220143461227417","4.220143461227417","4.220143461227417"
"28","13457.977532863617","13457.977532863617","13457.977532863617","4.019580137729645","4.019580137729645","4.019580137729645","12602.671243810657","12602.671243810657","12602.671243810657","4.332729697227478","4.332729697227478","4.332729697227478"
"29","13457.977532863617","13457.977532863617","13457.977532863617","4.11617431640625","4.11617431640625","4.11617431640625","12602.671243810657","12602.671243810657","12602.671243810657","4.194715058803558","4.194715058803558","4.194715058803558"
"30","13457.977532863617","13457.977532863617","13457.977532863617","3.9615214228630067","3.9615214228630067","3.9615214228630067","12602.671243810657","12602.671243810657","12602.671243810657","4.177771270275116","4.177771270275116","4.177771270275116"
"31","13457.977532863617","13457.977532863617","13457.977532863617","3.9918242692947388","3.9918242692947388","3.9918242692947388","12602.671243810657","12602.671243810657","12602.671243810657","4.237858271598816","4.237858271598816","4.237858271598816"
"32","13457.977532863617","13457.977532863617","13457.977532863617","3.970979058742523","3.970979058742523","3.970979058742523","12602.671243810657","12602.671243810657","12602.671243810657","4.164971113204956","4.164971113204956","4.164971113204956"
"33","13457.977532863617","13457.977532863617","13457.977532863617","3.816776418685913","3.816776418685913","3.816776418685913","12602.671243810657","12602.671243810657","12602.671243810657","4.122328233718872","4.122328233718872","4.122328233718872"
"34","13457.977532863617","13457.977532863617","13457.977532863617","3.9546041965484617","3.9546041965484617","3.9546041965484617","12602.671243810657","12602.671243810657","12602.671243810657","4.135262334346772","4.135262334346772","4.135262334346772"
"35","13457.977532863617","13457.977532863617","13457.977532863617","3.7853726506233216","3.7853726506233216","3.7853726506233216","12602.671243810657","12602.671243810657","12602.671243810657","4.26521874666214","4.26521874666214","4.26521874666214"
"36","13457.977532863617","13457.977532863617","13457.977532863617","3.8527968406677244","3.8527968406677244","3.8527968406677244","12602.671243810657","12602.671243810657","12602.671243810657","4.184075725078583","4.184075725078583","4.184075725078583"
"37","13457.977532863617","13457.977532863617","13457.977532863617","3.8879907369613647","3.8879907369613647","3.8879907369613647","12602.671243810657","12602.671243810657","12602.671243810657","4.152183866500854","4.152183866500854","4.152183866500854"
"38","13457.977532863617","13457.977532863617","13457.977532863617","3.7959715485572816","3.7959715485572816","3.7959715485572816","12602.671243810657","12602.671243810657","12602.671243810657","4.223457551002502","4.223457551002502","4.223457551002502"
"39","13457.977532863617","13457.977532863617","13457.977532863617","3.8261208653450014","3.8261208653450014","3.8261208653450014","12602.671243810657","12602.671243810657","12602.671243810657","4.216593027114868","4.216593027114868","4.216593027114868"
"40","13457.977532863617","13457.977532863617","13457.977532863617","3.8012783527374268","3.8012783527374268","3.8012783527374268","12602.671243810657","12602.671243810657","12602.671243810657","4.183287119865417","4.183287119865417","4.183287119865417"
"41","13457.977532863617","13457.977532863617","13457.977532863617","3.758685564994812","3.758685564994812","3.758685564994812","12602.671243810657","12602.671243810657","12602.671243810657","4.150894129276276","4.150894129276276","4.150894129276276"
"42","13457.977532863617","13457.977532863617","13457.977532863617","3.77894047498703","3.77894047498703","3.77894047498703","12602.671243810657","12602.671243810657","12602.671243810657","4.119358170032501","4.119358170032501","4.119358170032501"
"43","13457.977532863617","13457.977532863617","13457.977532863617","3.750894641876221","3.750894641876221","3.750894641876221","12602.671243810657","12602.671243810657","12602.671243810657","4.164755892753601","4.164755892753601","4.164755892753601"
"44","13457.977532863617","13457.977532863617","13457.977532863617","3.8332775831222534","3.8332775831222534","3.8332775831222534","12602.671243810657","12602.671243810657","12602.671243810657","4.182148516178131","4.182148516178131","4.182148516178131"
"45","13457.977532863617","13457.977532863617","13457.977532863617","3.868878126144409","3.868878126144409","3.868878126144409","12602.671243810657","12602.671243810657","12602.671243810657","4.142895579338074","4.142895579338074","4.142895579338074"
"46","13457.977532863617","13457.977532863617","13457.977532863617","3.8169414043426513","3.8169414043426513","3.8169414043426513","12602.671243810657","12602.671243810657","12602.671243810657","4.204378581047058","4.204378581047058","4.204378581047058"
"47","13457.977532863617","13457.977532863617","13457.977532863617","3.9506203293800355","3.9506203293800355","3.9506203293800355","12602.671243810657","12602.671243810657","12602.671243810657","4.266890037059784","4.266890037059784","4.266890037059784"
"48","13457.977532863617","13457.977532863617","13457.977532863617","3.8375891923904417","3.8375891923904417","3.8375891923904417","12602.671243810657","12602.671243810657","12602.671243810657","4.262458336353302","4.262458336353302","4.262458336353302"
"49","13457.977532863617","13457.977532863617","13457.977532863617","3.795245623588562","3.795245623588562","3.795245623588562","12602.671243810657","12602.671243810657","12602.671243810657","4.331529021263123","4.331529021263123","4.331529021263123"
"50","13457.977532863617","13457.977532863617","13457.977532863617","3.820781970024109","3.820781970024109","3.820781970024109","12602.671243810657","12602.671243810657","12602.671243810657","4.279031872749329","4.279031872749329","4.279031872749329"
"51","13457.977532863617","13457.977532863617","13457.977532863617","3.7720946073532104","3.7720946073532104","3.7720946073532104","12602.671243810657","12602.671243810657","12602.671243810657","4.38429639339447","4.38429639339447","4.38429639339447"
"52","13457.977532863617","13457.977532863617","13457.977532863617","3.8720250129699707","3.8720250129699707","3.8720250129699707","12602.671243810657","12602.671243810657","12602.671243810657","4.385212826728821","4.385212826728821","4.385212826728821"
"53","13457.977532863617","13457.977532863617","13457.977532863617","3.9495752811431886","3.9495752811431886","3.9495752811431886","12602.671243810657","12602.671243810657","12602.671243810657","4.366115641593933","4.366115641593933","4.366115641593933"
"54","13457.977532863617","13457.977532863617","13457.977532863617","3.8476569652557373","3.8476569652557373","3.8476569652557373","12602.671243810657","12602.671243810657","12602.671243810657","4.3438315153121945","4.3438315153121945","4.3438315153121945"
"55","13457.977532863617","13457.977532863617","13457.977532863617","3.765030789375305","3.765030789375305","3.765030789375305","12602.671243810657","12602.671243810657","12602.671243810657","4.363444936275482","4.363444936275482","4.363444936275482"
"56","13457.977532863617","13457.977532863617","13457.977532863617","3.7773361921310427","3.7773361921310427","3.7773361921310427","12602.671243810657","12602.671243810657","12602.671243810657","4.328970015048981","4.328970015048981","4.328970015048981"
"57","13457.977532863617","13457.977532863617","13457.977532863617","3.8633151054382324","3.8633151054382324","3.8633151054382324","12602.671243810657","12602.671243810657","12602.671243810657","4.383457243442535","4.383457243442535","4.383457243442535"
"58","13457.977532863617","13457.977532863617","13457.977532863617","3.709466278553009","3.709466278553009","3.709466278553009","12602.671243810657","12602.671243810657","12602.671243810657","4.361094725131989","4.361094725131989","4.361094725131989"
"59","13457.977532863617","13457.977532863617","13457.977532863617","3.8028063774108887","3.8028063774108887","3.8028063774108887","12602.671243810657","12602.671243810657","12602.671243810657","4.453128314018249","4.453128314018249","4.453128314018249"
"60","13457.977532863617","13457.977532863617","13457.977532863617","3.8489251255989076","3.8489251255989076","3.8489251255989076","12602.671243810657","12602.671243810657","12602.671243810657","4.492450428009033","4.492450428009033","4.492450428009033"
"61","13457.977532863617","13457.977532863617","13457.977532863617","3.835217010974884","3.835217010974884","3.835217010974884","12602.671243810657","12602.671243810657","12602.671243810657","4.442538595199585","4.442538595199585","4.442538595199585"
"62","13457.977532863617","13457.977532863617","13457.977532863617","3.8585864305496216","3.8585864305496216","3.8585864305496216","12602.671243810657","12602.671243810657","12602.671243810657","4.391494464874268","4.391494464874268","4.391494464874268"
"63","13457.977532863617","13457.977532863617","13457.977532863617","3.8695865273475647","3.8695865273475647","3.8695865273475647","12602.671243810657","12602.671243810657","12602.671243810657","4.421161866188049","4.421161866188049","4.421161866188049"
"64","13457.977532863617","13457.977532863617","13457.977532863617","3.828492784500122","3.828492784500122","3.828492784500122","12602.671243810657","12602.671243810657","12602.671243810657","4.472353410720825","4.472353410720825","4.472353410720825"
"65","13457.977532863617","13457.977532863617","13457.977532863617","3.944861078262329","3.944861078262329","3.944861078262329","12602.671243810657","12602.671243810657","12602.671243810657","4.554256701469422","4.554256701469422","4.554256701469422"
"66","13457.977532863617","13457.977532863617","13457.977532863617","3.901260459423065","3.901260459423065","3.901260459423065","12602.671243810657","12602.671243810657","12602.671243810657","4.531057405471802","4.531057405471802","4.531057405471802"
"67","13457.977532863617","13457.977532863617","13457.977532863617","3.8736703395843506","3.8736703395843506","3.8736703395843506","12602.671243810657","12602.671243810657","12602.671243810657","4.615171432495117","4.615171432495117","4.615171432495117"
"68","13457.977532863617","13457.977532863617","13457.977532863617","3.89348361492157","3.89348361492157","3.89348361492157","12602.671243810657","12602.671243810657","12602.671243810657","4.533517646789551","4.533517646789551","4.533517646789551"
"69","13457.977532863617","13457.977532863617","13457.977532863617","3.938924729824066","3.938924729824066","3.938924729824066","12602.671243810657","12602.671243810657","12602.671243810657","4.5186662673950195","4.5186662673950195","4.5186662673950195"
"70","13457.977532863617","13457.977532863617","13457.977532863617","3.777549421787262","3.777549421787262","3.777549421787262","12602.671243810657","12602.671243810657","12602.671243810657","4.520342707633972","4.520342707633972","4.520342707633972"
"71","13457.977532863617","13457.977532863617","13457.977532863617","3.964996361732483","3.964996361732483","3.964996361732483","12602.671243810657","12602.671243810657","12602.671243810657","4.62963342666626","4.62963342666626","4.62963342666626"
"72","13457.977532863617","13457.977532863617","13457.977532863617","3.9742416739463806","3.9742416739463806","3.9742416739463806","12602.671243810657","12602.671243810657","12602.671243810657","4.526676177978516","4.526676177978516","4.526676177978516"
"73","13457.977532863617","13457.977532863617","13457.977532863617","3.973484289646149","3.973484289646149","3.973484289646149","12602.671243810657","12602.671243810657","12602.671243810657","4.524897480010987","4.524897480010987","4.524897480010987"
"74","13457.977532863617","13457.977532863617","13457.977532863617","3.883867633342743","3.883867633342743","3.883867633342743","12602.671243810657","12602.671243810657","12602.671243810657","4.532086777687073","4.532086777687073","4.532086777687073"
"75","13457.977532863617","13457.977532863617","13457.977532863617","4.001298546791077","4.001298546791077","4.001298546791077","12602.671243810657","12602.671243810657","12602.671243810657","4.52241690158844","4.52241690158844","4.52241690158844"
"76","13457.977532863617","13457.977532863617","13457.977532863617","3.967933988571167","3.967933988571167","3.967933988571167","12602.671243810657","12602.671243810657","12602.671243810657","4.556920862197876","4.556920862197876","4.556920862197876"
"77","13457.977532863617","13457.977532863617","13457.977532863617","3.975269639492035","3.975269639492035","3.975269639492035","12602.671243810657","12602.671243810657","12602.671243810657","4.557932806015015","4.557932806015015","4.557932806015015"
"78","13457.977532863617","13457.977532863617","13457.977532863617","3.995510768890381","3.995510768890381","3.995510768890381","12602.671243810657","12602.671243810657","12602.671243810657","4.58539845943451","4.58539845943451","4.58539845943451"
"79","13457.977532863617","13457.977532863617","13457.977532863617","4.146648335456848","4.146648335456848","4.146648335456848","12602.671243810657","12602.671243810657","12602.671243810657","4.587664842605591","4.587664842605591","4.587664842605591"
"80","13457.977532863617","13457.977532863617","13457.977532863617","4.062688362598419","4.062688362598419","4.062688362598419","12602.671243810657","12602.671243810657","12602.671243810657","4.581041479110718","4.581041479110718","4.581041479110718"
"81","13457.977532863617","13457.977532863617","13457.977532863617","4.038733804225922","4.038733804225922","4.038733804225922","12602.671243810657","12602.671243810657","12602.671243810657","4.547910857200622","4.547910857200622","4.547910857200622"
"82","13457.977532863617","13457.977532863617","13457.977532863617","4.0504133105278015","4.0504133105278015","4.0504133105278015","12602.671243810657","12602.671243810657","12602.671243810657","4.547247672080994","4.547247672080994","4.547247672080994"
"83","13457.977532863617","13457.977532863617","13457.977532863617","4.193877005577088","4.193877005577088","4.193877005577088","12602.671243810657","12602.671243810657","12602.671243810657","4.596135044097901","4.596135044097901","4.596135044097901"
"84","13457.977532863617","13457.977532863617","13457.977532863617","4.075549304485321","4.075549304485321","4.075549304485321","12602.671243810657","12602.671243810657","12602.671243810657","4.589633989334106","4.589633989334106","4.589633989334106"
"85","13457.977532863617","13457.977532863617","13457.977532863617","4.207492387294769","4.207492387294769","4.207492387294769","12602.671243810657","12602.671243810657","12602.671243810657","4.513685917854309","4.513685917854309","4.513685917854309"
"86","13457.977532863617","13457.977532863617","13457.977532863617","4.143250048160553","4.143250048160553","4.143250048160553","12602.671243810657","12602.671243810657","12602.671243810657","4.540736079216003","4.540736079216003","4.540736079216003"
"87","13457.977532863617","13457.977532863617","13457.977532863617","4.199756491184234","4.199756491184234","4.199756491184234","12602.671243810657","12602.671243810657","12602.671243810657","4.62574143409729","4.62574143409729","4.62574143409729"
"88","13457.977532863617","13457.977532863617","13457.977532863617","4.204735338687897","4.204735338687897","4.204735338687897","12602.671243810657","12602.671243810657","12602.671243810657","4.515976905822754","4.515976905822754","4.515976905822754"
"89","13457.977532863617","13457.977532863617","13457.977532863617","4.279737496376038","4.279737496376038","4.279737496376038","12602.671243810657","12602.671243810657","12602.671243810657","4.5137186527252195","4.5137186527252195","4.5137186527252195"
"90","13457.977532863617","13457.977532863617","13457.977532863617","4.317216050624848","4.317216050624848","4.317216050624848","12602.671243810657","12602.671243810657","12602.671243810657","4.551553583145141","4.551553583145141","4.551553583145141"
"91","13457.977532863617","13457.977532863617","13457.977532863617","4.238629150390625","4.238629150390625","4.238629150390625","12602.671243810657","12602.671243810657","12602.671243810657","4.546724605560303","4.546724605560303","4.546724605560303"
"92","13457.977532863617","13457.977532863617","13457.977532863617","4.175847685337066","4.175847685337066","4.175847685337066","12602.671243810657","12602.671243810657","12602.671243810657","4.538278245925904","4.538278245925904","4.538278245925904"
"93","13457.977532863617","13457.977532863617","13457.977532863617","4.314947152137757","4.314947152137757","4.314947152137757","12602.671243810657","12602.671243810657","12602.671243810657","4.495273756980896","4.495273756980896","4.495273756980896"
"94","13457.977532863617","13457.977532863617","13457.977532863617","4.291544449329376","4.291544449329376","4.291544449329376","12602.671243810657","12602.671243810657","12602.671243810657","4.563836288452149","4.563836288452149","4.563836288452149"
"95","13457.977532863617","13457.977532863617","13457.977532863617","4.35409152507782","4.35409152507782","4.35409152507782","12602.671243810657","12602.671243810657","12602.671243810657","4.481077051162719","4.481077051162719","4.481077051162719"
"96","13457.977532863617","13457.977532863617","13457.977532863617","4.2994344472885135","4.2994344472885135","4.2994344472885135","12602.671243810657","12602.671243810657","12602.671243810657","4.402287006378174","4.402287006378174","4.402287006378174"
"97","13457.977532863617","13457.977532863617","13457.977532863617","4.330609703063965","4.330609703063965","4.330609703063965","12602.671243810657","12602.671243810657","12602.671243810657","4.5227234840393065","4.5227234840393065","4.5227234840393065"
"98","13457.977532863617","13457.977532863617","13457.977532863617","4.333358502388","4.333358502388","4.333358502388","12602.671243810657","12602.671243810657","12602.671243810657","4.484132075309754","4.484132075309754","4.484132075309754"
"99","13457.977532863617","13457.977532863617","13457.977532863617","4.201827824115753","4.201827824115753","4.201827824115753","12602.671243810657","12602.671243810657","12602.671243810657","4.526682591438293","4.526682591438293","4.526682591438293"
"100","13457.977532863617","13457.977532863617","13457.977532863617","4.359422254562378","4.359422254562378","4.359422254562378","12602.671243810657","12602.671243810657","12602.671243810657","4.533994126319885","4.533994126319885","4.533994126319885"
"101","13457.977532863617","13457.977532863617","13457.977532863617","4.288191461563111","4.288191461563111","4.288191461563111","12602.671243810657","12602.671243810657","12602.671243810657","4.500617837905883","4.500617837905883","4.500617837905883"
"102","13457.977532863617","13457.977532863617","13457.977532863617","4.26009464263916","4.26009464263916","4.26009464263916","12602.671243810657","12602.671243810657","12602.671243810657","4.500183510780334","4.500183510780334","4.500183510780334"
"103","13457.977532863617","13457.977532863617","13457.977532863617","4.357222771644592","4.357222771644592","4.357222771644592","12602.671243810657","12602.671243810657","12602.671243810657","4.498292279243469","4.498292279243469","4.498292279243469"
"104","13457.977532863617","13457.977532863617","13457.977532863617","4.43773627281189","4.43773627281189","4.43773627281189","12602.671243810657","12602.671243810657","12602.671243810657","4.451361298561096","4.451361298561096","4.451361298561096"
"105","13457.977532863617","13457.977532863617","13457.977532863617","4.397514986991882","4.397514986991882","4.397514986991882","12602.671243810657","12602.671243810657","12602.671243810657","4.446983170509339","4.446983170509339","4.446983170509339"
"106","13457.977532863617","13457.977532863617","13457.977532863617","4.254734683036804","4.254734683036804","4.254734683036804","12602.671243810657","12602.671243810657","12602.671243810657","4.451240515708923","4.451240515708923","4.451240515708923"
"107","13457.977532863617","13457.977532863617","13457.977532863617","4.354120874404908","4.354120874404908","4.354120874404908","12602.671243810657","12602.671243810657","12602.671243810657","4.450095248222351","4.450095248222351","4.450095248222351"
"108","13457.977532863617","13457.977532863617","13457.977532863617","4.2771200895309445","4.2771200895309445","4.2771200895309445","12602.671243810657","12602.671243810657","12602.671243810657","4.471864891052246","4.471864891052246","4.471864891052246"
"109","13457.977532863617","13457.977532863617","13457.977532863617","4.342268276214599","4.342268276214599","4.342268276214599","12602.671243810657","12602.671243810657","12602.671243810657","4.487170767784119","4.487170767784119","4.487170767784119"
"110","13457.977532863617","13457.977532863617","13457.977532863617","4.248281538486481","4.248281538486481","4.248281538486481","12602.671243810657","12602.671243810657","12602.671243810657","4.474560236930847","4.474560236930847","4.474560236930847"
"111","13457.977532863617","13457.977532863617","13457.977532863617","4.370138585567474","4.370138585567474","4.370138585567474","12602.671243810657","12602.671243810657","12602.671243810657","4.441066384315491","4.441066384315491","4.441066384315491"
"112","13457.977532863617","13457.977532863617","13457.977532863617","4.284797036647797","4.284797036647797","4.284797036647797","12602.671243810657","12602.671243810657","12602.671243810657","4.492635107040405","4.492635107040405","4.492635107040405"
"113","13457.977532863617","13457.977532863617","13457.977532863617","4.25168514251709","4.25168514251709","4.25168514251709","12602.671243810657","12602.671243810657","12602.671243810657","4.450724387168885","4.450724387168885","4.450724387168885"
"114","13457.977532863617","13457.977532863617","13457.977532863617","4.2522275924682615","4.2522275924682615","4.2522275924682615","12602.671243810657","12602.671243810657","12602.671243810657","4.436108255386353","4.436108255386353","4.436108255386353"
"115","13457.977532863617","13457.977532863617","13457.977532863617","4.2978956460952755","4.2978956460952755","4.2978956460952755","12602.671243810657","12602.671243810657","12602.671243810657","4.5065696954727175","4.5065696954727175","4.5065696954727175"
"116","13457.977532863617","13457.977532863617","13457.977532863617","4.3262392520904545","4.3262392520904545","4.3262392520904545","12602.671243810657","12602.671243810657","12602.671243810657","4.392988324165344","4.392988324165344","4.392988324165344"
"117","13457.977532863617","13457.977532863617","13457.977532863617","4.273419988155365","4.273419988155365","4.273419988155365","12602.671243810657","12602.671243810657","12602.671243810657","4.414083790779114","4.414083790779114","4.414083790779114"
"118","13457.977532863617","13457.977532863617","13457.977532863617","4.297237968444824","4.297237968444824","4.297237968444824","12602.671243810657","12602.671243810657","12602.671243810657","4.450962853431702","4.450962853431702","4.450962853431702"
"119","13457.977532863617","13457.977532863617","13457.977532863617","4.401230442523956","4.401230442523956","4.401230442523956","12602.671243810657","12602.671243810657","12602.671243810657","4.407852911949158","4.407852911949158","4.407852911949158"
"120","13457.977532863617","13457.977532863617","13457.977532863617","4.245906555652619","4.245906555652619","4.245906555652619","12602.671243810657","12602.671243810657","12602.671243810657","4.456590867042541","4.456590867042541","4.456590867042541"
"121","13457.977532863617","13457.977532863617","13457.977532863617","4.345474672317505","4.345474672317505","4.345474672317505","12602.671243810657","12602.671243810657","12602.671243810657","4.385749173164368","4.385749173164368","4.385749173164368"
"122","13457.977532863617","13457.977532863617","13457.977532863617","4.224376153945923","4.224376153945923","4.224376153945923","12602.671243810657","12602.671243810657","12602.671243810657","4.395064961910248","4.395064961910248","4.395064961910248"
"123","13457.977532863617","13457.977532863617","13457.977532863617","4.138597476482391","4.138597476482391","4.138597476482391","12602.671243810657","12602.671243810657","12602.671243810657","4.439564895629883","4.439564895629883","4.439564895629883"
"124","13457.977532863617","13457.977532863617","13457.977532863617","4.120757913589477","4.120757913589477","4.120757913589477","12602.671243810657","12602.671243810657","12602.671243810657","4.38242506980896","4.38242506980896","4.38242506980896"
"125","13457.977532863617","13457.977532863617","13457.977532863617","4.139201033115387","4.139201033115387","4.139201033115387","12602.671243810657","12602.671243810657","12602.671243810657","4.440307235717773","4.440307235717773","4.440307235717773"
"126","13457.977532863617","13457.977532863617","13457.977532863617","4.187047791481018","4.187047791481018","4.187047791481018","12602.671243810657","12602.671243810657","12602.671243810657","4.428682613372803","4.428682613372803","4.428682613372803"
"127","13457.977532863617","13457.977532863617","13457.977532863617","4.171103596687317","4.171103596687317","4.171103596687317","12602.671243810657","12602.671243810657","12602.671243810657","4.484123611450196","4.484123611450196","4.484123611450196"
"128","13457.977532863617","13457.977532863617","13457.977532863617","4.194715476036071","4.194715476036071","4.194715476036071","12602.671243810657","12602.671243810657","12602.671243810657","4.401300096511841","4.401300096511841","4.401300096511841"
