"Step","no-actors 1, 100 (2024-01-17 19:14) - Best Reward","no-actors 1, 100 (2024-01-17 19:14) - Best Reward__MIN","no-actors 1, 100 (2024-01-17 19:14) - Best Reward__MAX","no-actors 1, 100 (2024-01-17 19:14) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-17 19:14) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-17 19:14) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-08 11:43) - Best Reward","no-actors 1, 100 (2024-01-08 11:43) - Best Reward__MIN","no-actors 1, 100 (2024-01-08 11:43) - Best Reward__MAX","no-actors 1, 100 (2024-01-08 11:43) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-08 11:43) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-08 11:43) - RL_1_SAC Mean Price__MAX"
"1381","12126.192140245434","12126.192140245434","12126.192140245434","3.256624126434326","3.256624126434326","3.256624126434326","11408.500498199463","11408.500498199463","11408.500498199463","3.8009584665298464","3.8009584665298464","3.8009584665298464"
"1382","12126.192140245434","12126.192140245434","12126.192140245434","3.25977737903595","3.25977737903595","3.25977737903595","11408.500498199463","11408.500498199463","11408.500498199463","3.77920515537262","3.77920515537262","3.77920515537262"
"1383","12126.192140245434","12126.192140245434","12126.192140245434","3.241710698604584","3.241710698604584","3.241710698604584","11408.500498199463","11408.500498199463","11408.500498199463","3.799185025691986","3.799185025691986","3.799185025691986"
"1384","12126.192140245434","12126.192140245434","12126.192140245434","3.254229688644409","3.254229688644409","3.254229688644409","11408.500498199463","11408.500498199463","11408.500498199463","3.7711707234382628","3.7711707234382628","3.7711707234382628"
"1385","12126.192140245434","12126.192140245434","12126.192140245434","3.277197527885437","3.277197527885437","3.277197527885437","11408.500498199463","11408.500498199463","11408.500498199463","3.772151732444763","3.772151732444763","3.772151732444763"
"1386","12126.192140245434","12126.192140245434","12126.192140245434","3.233053421974182","3.233053421974182","3.233053421974182","11408.500498199463","11408.500498199463","11408.500498199463","3.7900600671768188","3.7900600671768188","3.7900600671768188"
"1387","12126.192140245434","12126.192140245434","12126.192140245434","3.261072051525116","3.261072051525116","3.261072051525116","11408.500498199463","11408.500498199463","11408.500498199463","3.8067308187484743","3.8067308187484743","3.8067308187484743"
"1388","12126.192140245434","12126.192140245434","12126.192140245434","3.263794648647308","3.263794648647308","3.263794648647308","11408.500498199463","11408.500498199463","11408.500498199463","3.79444797039032","3.79444797039032","3.79444797039032"
"1389","12126.192140245434","12126.192140245434","12126.192140245434","3.255927085876465","3.255927085876465","3.255927085876465","11408.500498199463","11408.500498199463","11408.500498199463","3.7809520840644835","3.7809520840644835","3.7809520840644835"
"1390","12126.192140245434","12126.192140245434","12126.192140245434","3.2539222240448","3.2539222240448","3.2539222240448","11408.500498199463","11408.500498199463","11408.500498199463","3.7810774087905883","3.7810774087905883","3.7810774087905883"
"1391","12126.192140245434","12126.192140245434","12126.192140245434","3.2574894428253174","3.2574894428253174","3.2574894428253174","11408.500498199463","11408.500498199463","11408.500498199463","3.77816698551178","3.77816698551178","3.77816698551178"
"1392","12126.192140245434","12126.192140245434","12126.192140245434","3.2419796347618104","3.2419796347618104","3.2419796347618104","11408.500498199463","11408.500498199463","11408.500498199463","3.782291579246521","3.782291579246521","3.782291579246521"
"1393","12126.192140245434","12126.192140245434","12126.192140245434","3.2801485538482664","3.2801485538482664","3.2801485538482664","11408.500498199463","11408.500498199463","11408.500498199463","3.7914172172546388","3.7914172172546388","3.7914172172546388"
"1394","12126.192140245434","12126.192140245434","12126.192140245434","3.2414498209953306","3.2414498209953306","3.2414498209953306","11408.500498199463","11408.500498199463","11408.500498199463","3.7710052728652954","3.7710052728652954","3.7710052728652954"
"1395","12126.192140245434","12126.192140245434","12126.192140245434","3.2491711497306826","3.2491711497306826","3.2491711497306826","11408.500498199463","11408.500498199463","11408.500498199463","3.786233377456665","3.786233377456665","3.786233377456665"
"1396","12126.192140245434","12126.192140245434","12126.192140245434","3.266492223739624","3.266492223739624","3.266492223739624","11408.500498199463","11408.500498199463","11408.500498199463","3.8219247817993165","3.8219247817993165","3.8219247817993165"
"1397","12126.192140245434","12126.192140245434","12126.192140245434","3.2500238180160523","3.2500238180160523","3.2500238180160523","11408.500498199463","11408.500498199463","11408.500498199463","3.770465672016144","3.770465672016144","3.770465672016144"
"1398","12126.192140245434","12126.192140245434","12126.192140245434","3.268318223953247","3.268318223953247","3.268318223953247","11408.500498199463","11408.500498199463","11408.500498199463","3.776842999458313","3.776842999458313","3.776842999458313"
"1399","12126.192140245434","12126.192140245434","12126.192140245434","3.2504156827926636","3.2504156827926636","3.2504156827926636","11408.500498199463","11408.500498199463","11408.500498199463","3.7677313327789306","3.7677313327789306","3.7677313327789306"
"1400","12126.192140245434","12126.192140245434","12126.192140245434","3.256348156929016","3.256348156929016","3.256348156929016","11408.500498199463","11408.500498199463","11408.500498199463","3.7665569186210632","3.7665569186210632","3.7665569186210632"
"1401","12126.192140245434","12126.192140245434","12126.192140245434","3.2496065139770507","3.2496065139770507","3.2496065139770507","11408.500498199463","11408.500498199463","11408.500498199463","3.79539030790329","3.79539030790329","3.79539030790329"
"1402","12126.192140245434","12126.192140245434","12126.192140245434","3.241937851905823","3.241937851905823","3.241937851905823","11408.500498199463","11408.500498199463","11408.500498199463","3.7539782881736756","3.7539782881736756","3.7539782881736756"
"1403","12126.192140245434","12126.192140245434","12126.192140245434","3.2786897897720335","3.2786897897720335","3.2786897897720335","11408.500498199463","11408.500498199463","11408.500498199463","3.7839237213134767","3.7839237213134767","3.7839237213134767"
"1404","12126.192140245434","12126.192140245434","12126.192140245434","3.255342483520508","3.255342483520508","3.255342483520508","11408.500498199463","11408.500498199463","11408.500498199463","3.7945823192596437","3.7945823192596437","3.7945823192596437"
"1405","12126.192140245434","12126.192140245434","12126.192140245434","3.2648664474487306","3.2648664474487306","3.2648664474487306","11408.500498199463","11408.500498199463","11408.500498199463","3.7674148440361024","3.7674148440361024","3.7674148440361024"
"1406","12126.192140245434","12126.192140245434","12126.192140245434","3.239700126647949","3.239700126647949","3.239700126647949","11408.500498199463","11408.500498199463","11408.500498199463","3.760373282432556","3.760373282432556","3.760373282432556"
"1407","12126.192140245434","12126.192140245434","12126.192140245434","3.2779529452323914","3.2779529452323914","3.2779529452323914","11408.500498199463","11408.500498199463","11408.500498199463","3.729910910129547","3.729910910129547","3.729910910129547"
"1408","12126.192140245434","12126.192140245434","12126.192140245434","3.241318416595459","3.241318416595459","3.241318416595459","11408.500498199463","11408.500498199463","11408.500498199463","3.7650328516960143","3.7650328516960143","3.7650328516960143"
"1409","12126.192140245434","12126.192140245434","12126.192140245434","3.275847291946411","3.275847291946411","3.275847291946411","11408.500498199463","11408.500498199463","11408.500498199463","3.754618227481842","3.754618227481842","3.754618227481842"
"1410","12126.192140245434","12126.192140245434","12126.192140245434","3.2512073636054994","3.2512073636054994","3.2512073636054994","11408.500498199463","11408.500498199463","11408.500498199463","3.7368818163871764","3.7368818163871764","3.7368818163871764"
"1411","12126.192140245434","12126.192140245434","12126.192140245434","3.232695972919464","3.232695972919464","3.232695972919464","11408.500498199463","11408.500498199463","11408.500498199463","3.7429522275924683","3.7429522275924683","3.7429522275924683"
"1412","12126.192140245434","12126.192140245434","12126.192140245434","3.2638782024383546","3.2638782024383546","3.2638782024383546","11408.500498199463","11408.500498199463","11408.500498199463","3.7421105027198793","3.7421105027198793","3.7421105027198793"
"1413","12126.192140245434","12126.192140245434","12126.192140245434","3.259484124183655","3.259484124183655","3.259484124183655","11408.500498199463","11408.500498199463","11408.500498199463","3.7389500737190247","3.7389500737190247","3.7389500737190247"
"1414","12126.192140245434","12126.192140245434","12126.192140245434","3.26036297082901","3.26036297082901","3.26036297082901","11408.500498199463","11408.500498199463","11408.500498199463","3.774771308898926","3.774771308898926","3.774771308898926"
"1415","12126.192140245434","12126.192140245434","12126.192140245434","3.231354629993439","3.231354629993439","3.231354629993439","11408.500498199463","11408.500498199463","11408.500498199463","3.7322969317436216","3.7322969317436216","3.7322969317436216"
"1416","12126.192140245434","12126.192140245434","12126.192140245434","3.259497857093811","3.259497857093811","3.259497857093811","11408.500498199463","11408.500498199463","11408.500498199463","3.7374594449996947","3.7374594449996947","3.7374594449996947"
"1417","12126.192140245434","12126.192140245434","12126.192140245434","3.244559419155121","3.244559419155121","3.244559419155121","11408.500498199463","11408.500498199463","11408.500498199463","3.7436037421226502","3.7436037421226502","3.7436037421226502"
"1418","12126.192140245434","12126.192140245434","12126.192140245434","3.2502225637435913","3.2502225637435913","3.2502225637435913","11408.500498199463","11408.500498199463","11408.500498199463","3.7303563952445984","3.7303563952445984","3.7303563952445984"
"1419","12126.192140245434","12126.192140245434","12126.192140245434","3.260990393161774","3.260990393161774","3.260990393161774","11408.500498199463","11408.500498199463","11408.500498199463","3.7352206826210024","3.7352206826210024","3.7352206826210024"
"1420","12126.192140245434","12126.192140245434","12126.192140245434","3.2404305815696715","3.2404305815696715","3.2404305815696715","11408.500498199463","11408.500498199463","11408.500498199463","3.7267499446868895","3.7267499446868895","3.7267499446868895"
"1421","12126.192140245434","12126.192140245434","12126.192140245434","3.2344767451286316","3.2344767451286316","3.2344767451286316","11408.500498199463","11408.500498199463","11408.500498199463","3.731073772907257","3.731073772907257","3.731073772907257"
"1422","12126.192140245434","12126.192140245434","12126.192140245434","3.258959186077118","3.258959186077118","3.258959186077118","11408.500498199463","11408.500498199463","11408.500498199463","3.737628734111786","3.737628734111786","3.737628734111786"
"1423","12126.192140245434","12126.192140245434","12126.192140245434","3.2370783925056457","3.2370783925056457","3.2370783925056457","11408.500498199463","11408.500498199463","11408.500498199463","3.7170666575431826","3.7170666575431826","3.7170666575431826"
"1424","12126.192140245434","12126.192140245434","12126.192140245434","3.2597792863845827","3.2597792863845827","3.2597792863845827","11408.500498199463","11408.500498199463","11408.500498199463","3.7263567090034484","3.7263567090034484","3.7263567090034484"
"1425","12126.192140245434","12126.192140245434","12126.192140245434","3.2627843260765075","3.2627843260765075","3.2627843260765075","11408.500498199463","11408.500498199463","11408.500498199463","3.7509069561958315","3.7509069561958315","3.7509069561958315"
"1426","12126.192140245434","12126.192140245434","12126.192140245434","3.247698700428009","3.247698700428009","3.247698700428009","11408.500498199463","11408.500498199463","11408.500498199463","3.710043799877167","3.710043799877167","3.710043799877167"
"1427","12126.192140245434","12126.192140245434","12126.192140245434","3.27326043844223","3.27326043844223","3.27326043844223","11408.500498199463","11408.500498199463","11408.500498199463","3.709727418422699","3.709727418422699","3.709727418422699"
"1428","12126.192140245434","12126.192140245434","12126.192140245434","3.239171397686005","3.239171397686005","3.239171397686005","11408.500498199463","11408.500498199463","11408.500498199463","3.745303189754486","3.745303189754486","3.745303189754486"
"1429","12126.192140245434","12126.192140245434","12126.192140245434","3.246479797363281","3.246479797363281","3.246479797363281","11408.500498199463","11408.500498199463","11408.500498199463","3.7174547791481016","3.7174547791481016","3.7174547791481016"
"1430","12126.192140245434","12126.192140245434","12126.192140245434","3.2353218674659727","3.2353218674659727","3.2353218674659727","11408.500498199463","11408.500498199463","11408.500498199463","3.7375052094459535","3.7375052094459535","3.7375052094459535"
"1431","12126.192140245434","12126.192140245434","12126.192140245434","3.2362980246543884","3.2362980246543884","3.2362980246543884","11408.500498199463","11408.500498199463","11408.500498199463","3.715057575702667","3.715057575702667","3.715057575702667"
"1432","12126.192140245434","12126.192140245434","12126.192140245434","3.2249871730804442","3.2249871730804442","3.2249871730804442","11408.500498199463","11408.500498199463","11408.500498199463","3.7347984671592713","3.7347984671592713","3.7347984671592713"
"1433","12126.192140245434","12126.192140245434","12126.192140245434","3.2443700671195983","3.2443700671195983","3.2443700671195983","11408.500498199463","11408.500498199463","11408.500498199463","3.7218867182731628","3.7218867182731628","3.7218867182731628"
"1434","12126.192140245434","12126.192140245434","12126.192140245434","3.2514517307281494","3.2514517307281494","3.2514517307281494","11408.500498199463","11408.500498199463","11408.500498199463","3.719543981552124","3.719543981552124","3.719543981552124"
"1435","12126.192140245434","12126.192140245434","12126.192140245434","3.2482195019721987","3.2482195019721987","3.2482195019721987","11408.500498199463","11408.500498199463","11408.500498199463","3.70766134262085","3.70766134262085","3.70766134262085"
"1436","12126.192140245434","12126.192140245434","12126.192140245434","3.2379819750785828","3.2379819750785828","3.2379819750785828","11408.500498199463","11408.500498199463","11408.500498199463","3.7029544591903685","3.7029544591903685","3.7029544591903685"
"1437","12126.192140245434","12126.192140245434","12126.192140245434","3.260621893405914","3.260621893405914","3.260621893405914","11408.500498199463","11408.500498199463","11408.500498199463","3.709922182559967","3.709922182559967","3.709922182559967"
"1438","12126.192140245434","12126.192140245434","12126.192140245434","3.236778724193573","3.236778724193573","3.236778724193573","11408.500498199463","11408.500498199463","11408.500498199463","3.7231589555740356","3.7231589555740356","3.7231589555740356"
"1439","12126.192140245434","12126.192140245434","12126.192140245434","3.258997178077698","3.258997178077698","3.258997178077698","11408.500498199463","11408.500498199463","11408.500498199463","3.7018401503562925","3.7018401503562925","3.7018401503562925"
"1440","12126.192140245434","12126.192140245434","12126.192140245434","3.256304848194122","3.256304848194122","3.256304848194122","11408.500498199463","11408.500498199463","11408.500498199463","3.706546199321747","3.706546199321747","3.706546199321747"
"1441","12126.192140245434","12126.192140245434","12126.192140245434","3.232545220851898","3.232545220851898","3.232545220851898","11408.500498199463","11408.500498199463","11408.500498199463","3.712912368774414","3.712912368774414","3.712912368774414"
"1442","12126.192140245434","12126.192140245434","12126.192140245434","3.287642014026642","3.287642014026642","3.287642014026642","11408.500498199463","11408.500498199463","11408.500498199463","3.7058510899543764","3.7058510899543764","3.7058510899543764"
"1443","12126.192140245434","12126.192140245434","12126.192140245434","3.250671648979187","3.250671648979187","3.250671648979187","11408.500498199463","11408.500498199463","11408.500498199463","3.698090386390686","3.698090386390686","3.698090386390686"
"1444","12126.192140245434","12126.192140245434","12126.192140245434","3.2348774433135987","3.2348774433135987","3.2348774433135987","11408.500498199463","11408.500498199463","11408.500498199463","3.7195981979370116","3.7195981979370116","3.7195981979370116"
"1445","12126.192140245434","12126.192140245434","12126.192140245434","3.2556400418281557","3.2556400418281557","3.2556400418281557","11408.500498199463","11408.500498199463","11408.500498199463","3.6883673906326293","3.6883673906326293","3.6883673906326293"
"1446","12126.192140245434","12126.192140245434","12126.192140245434","3.2284695625305178","3.2284695625305178","3.2284695625305178","11408.500498199463","11408.500498199463","11408.500498199463","3.7136433720588684","3.7136433720588684","3.7136433720588684"
"1447","12126.192140245434","12126.192140245434","12126.192140245434","3.221711075305939","3.221711075305939","3.221711075305939","11408.500498199463","11408.500498199463","11408.500498199463","3.6690120458602906","3.6690120458602906","3.6690120458602906"
"1448","12126.192140245434","12126.192140245434","12126.192140245434","3.213642585277557","3.213642585277557","3.213642585277557","11408.500498199463","11408.500498199463","11408.500498199463","3.710483980178833","3.710483980178833","3.710483980178833"
"1449","12126.192140245434","12126.192140245434","12126.192140245434","3.2640497207641603","3.2640497207641603","3.2640497207641603","11408.500498199463","11408.500498199463","11408.500498199463","3.6921332359313963","3.6921332359313963","3.6921332359313963"
"1450","12126.192140245434","12126.192140245434","12126.192140245434","3.241073739528656","3.241073739528656","3.241073739528656","11408.500498199463","11408.500498199463","11408.500498199463","3.6859890937805178","3.6859890937805178","3.6859890937805178"
"1451","12126.192140245434","12126.192140245434","12126.192140245434","3.260677683353424","3.260677683353424","3.260677683353424","11408.500498199463","11408.500498199463","11408.500498199463","3.695621919631958","3.695621919631958","3.695621919631958"
"1452","12126.192140245434","12126.192140245434","12126.192140245434","3.2458519101142884","3.2458519101142884","3.2458519101142884","11408.500498199463","11408.500498199463","11408.500498199463","3.677389585971832","3.677389585971832","3.677389585971832"
"1453","12126.192140245434","12126.192140245434","12126.192140245434","3.225043439865112","3.225043439865112","3.225043439865112","11408.500498199463","11408.500498199463","11408.500498199463","3.692253065109253","3.692253065109253","3.692253065109253"
"1454","12126.192140245434","12126.192140245434","12126.192140245434","3.247225487232208","3.247225487232208","3.247225487232208","11408.500498199463","11408.500498199463","11408.500498199463","3.6899619817733766","3.6899619817733766","3.6899619817733766"
"1455","12126.192140245434","12126.192140245434","12126.192140245434","3.219552731513977","3.219552731513977","3.219552731513977","11408.500498199463","11408.500498199463","11408.500498199463","3.6974129676818848","3.6974129676818848","3.6974129676818848"
"1456","12126.192140245434","12126.192140245434","12126.192140245434","3.264552128314972","3.264552128314972","3.264552128314972","11408.500498199463","11408.500498199463","11408.500498199463","3.6913501262664794","3.6913501262664794","3.6913501262664794"
"1457","12126.192140245434","12126.192140245434","12126.192140245434","3.236170732975006","3.236170732975006","3.236170732975006","11408.500498199463","11408.500498199463","11408.500498199463","3.68796968460083","3.68796968460083","3.68796968460083"
"1458","12126.192140245434","12126.192140245434","12126.192140245434","3.2126813888549806","3.2126813888549806","3.2126813888549806","11408.500498199463","11408.500498199463","11408.500498199463","3.6809127569198608","3.6809127569198608","3.6809127569198608"
"1459","12126.192140245434","12126.192140245434","12126.192140245434","3.2738690257072447","3.2738690257072447","3.2738690257072447","11408.500498199463","11408.500498199463","11408.500498199463","3.6770182728767393","3.6770182728767393","3.6770182728767393"
"1460","12126.192140245434","12126.192140245434","12126.192140245434","3.2200005769729616","3.2200005769729616","3.2200005769729616","11408.500498199463","11408.500498199463","11408.500498199463","3.653379797935486","3.653379797935486","3.653379797935486"
"1461","12126.192140245434","12126.192140245434","12126.192140245434","3.2408657312393188","3.2408657312393188","3.2408657312393188","11408.500498199463","11408.500498199463","11408.500498199463","3.6776363849639893","3.6776363849639893","3.6776363849639893"
"1462","12126.192140245434","12126.192140245434","12126.192140245434","3.260989487171173","3.260989487171173","3.260989487171173","11408.500498199463","11408.500498199463","11408.500498199463","3.6806222796440125","3.6806222796440125","3.6806222796440125"
"1463","12126.192140245434","12126.192140245434","12126.192140245434","3.211409604549408","3.211409604549408","3.211409604549408","11408.500498199463","11408.500498199463","11408.500498199463","3.6621455788612365","3.6621455788612365","3.6621455788612365"
"1464","12126.192140245434","12126.192140245434","12126.192140245434","3.2346807718276978","3.2346807718276978","3.2346807718276978","11408.500498199463","11408.500498199463","11408.500498199463","3.695909082889557","3.695909082889557","3.695909082889557"
"1465","12126.192140245434","12126.192140245434","12126.192140245434","3.2273459434509277","3.2273459434509277","3.2273459434509277","11408.500498199463","11408.500498199463","11408.500498199463","3.6721301317214965","3.6721301317214965","3.6721301317214965"
"1466","12126.192140245434","12126.192140245434","12126.192140245434","3.2305794954299927","3.2305794954299927","3.2305794954299927","11408.500498199463","11408.500498199463","11408.500498199463","3.6733044147491456","3.6733044147491456","3.6733044147491456"
"1467","12126.192140245434","12126.192140245434","12126.192140245434","3.2466225266456603","3.2466225266456603","3.2466225266456603","11408.500498199463","11408.500498199463","11408.500498199463","3.675047957897186","3.675047957897186","3.675047957897186"
"1468","12126.192140245434","12126.192140245434","12126.192140245434","3.247929060459137","3.247929060459137","3.247929060459137","11408.500498199463","11408.500498199463","11408.500498199463","3.6716722011566163","3.6716722011566163","3.6716722011566163"
"1469","12126.192140245434","12126.192140245434","12126.192140245434","3.2252000331878663","3.2252000331878663","3.2252000331878663","11408.500498199463","11408.500498199463","11408.500498199463","3.6564997911453245","3.6564997911453245","3.6564997911453245"
"1470","12126.192140245434","12126.192140245434","12126.192140245434","3.2208608865737913","3.2208608865737913","3.2208608865737913","11408.500498199463","11408.500498199463","11408.500498199463","3.665798234939575","3.665798234939575","3.665798234939575"
"1471","12126.192140245434","12126.192140245434","12126.192140245434","3.217160701751709","3.217160701751709","3.217160701751709","11408.500498199463","11408.500498199463","11408.500498199463","3.6642332315444945","3.6642332315444945","3.6642332315444945"
"1472","12126.192140245434","12126.192140245434","12126.192140245434","3.2121562004089355","3.2121562004089355","3.2121562004089355","11408.500498199463","11408.500498199463","11408.500498199463","3.6635748147964478","3.6635748147964478","3.6635748147964478"
"1473","12126.192140245434","12126.192140245434","12126.192140245434","3.2183210253715515","3.2183210253715515","3.2183210253715515","11408.500498199463","11408.500498199463","11408.500498199463","3.6784043192863463","3.6784043192863463","3.6784043192863463"
"1474","12126.192140245434","12126.192140245434","12126.192140245434","3.2239145398139955","3.2239145398139955","3.2239145398139955","11408.500498199463","11408.500498199463","11408.500498199463","3.6564483523368834","3.6564483523368834","3.6564483523368834"
"1475","12126.192140245434","12126.192140245434","12126.192140245434","3.230262291431427","3.230262291431427","3.230262291431427","11408.500498199463","11408.500498199463","11408.500498199463","3.650426948070526","3.650426948070526","3.650426948070526"
"1476","12126.192140245434","12126.192140245434","12126.192140245434","3.248974847793579","3.248974847793579","3.248974847793579","11408.500498199463","11408.500498199463","11408.500498199463","3.66350337266922","3.66350337266922","3.66350337266922"
"1477","12126.192140245434","12126.192140245434","12126.192140245434","3.2399443626403808","3.2399443626403808","3.2399443626403808","11408.500498199463","11408.500498199463","11408.500498199463","3.6631497740745544","3.6631497740745544","3.6631497740745544"
"1478","12126.192140245434","12126.192140245434","12126.192140245434","3.23280930519104","3.23280930519104","3.23280930519104","11408.500498199463","11408.500498199463","11408.500498199463","3.6640022158622743","3.6640022158622743","3.6640022158622743"
"1479","12126.192140245434","12126.192140245434","12126.192140245434","3.2211702704429626","3.2211702704429626","3.2211702704429626","11408.500498199463","11408.500498199463","11408.500498199463","3.671205770969391","3.671205770969391","3.671205770969391"
"1480","12126.192140245434","12126.192140245434","12126.192140245434","3.2161985993385316","3.2161985993385316","3.2161985993385316","11408.500498199463","11408.500498199463","11408.500498199463","3.6574259877204893","3.6574259877204893","3.6574259877204893"
"1481","12126.192140245434","12126.192140245434","12126.192140245434","3.2311169028282167","3.2311169028282167","3.2311169028282167","11408.500498199463","11408.500498199463","11408.500498199463","3.659275841712952","3.659275841712952","3.659275841712952"
"1482","12126.192140245434","12126.192140245434","12126.192140245434","3.238969087600708","3.238969087600708","3.238969087600708","11408.500498199463","11408.500498199463","11408.500498199463","3.655216360092163","3.655216360092163","3.655216360092163"
"1483","12126.192140245434","12126.192140245434","12126.192140245434","3.212943470478058","3.212943470478058","3.212943470478058","11408.500498199463","11408.500498199463","11408.500498199463","3.645264768600464","3.645264768600464","3.645264768600464"
"1484","12126.192140245434","12126.192140245434","12126.192140245434","3.2247568011283874","3.2247568011283874","3.2247568011283874","11408.500498199463","11408.500498199463","11408.500498199463","3.610132122039795","3.610132122039795","3.610132122039795"
"1485","12126.192140245434","12126.192140245434","12126.192140245434","3.226339042186737","3.226339042186737","3.226339042186737","11408.500498199463","11408.500498199463","11408.500498199463","3.64095516204834","3.64095516204834","3.64095516204834"
"1486","12126.192140245434","12126.192140245434","12126.192140245434","3.2368035554885863","3.2368035554885863","3.2368035554885863","11408.500498199463","11408.500498199463","11408.500498199463","3.638511049747467","3.638511049747467","3.638511049747467"
"1487","12126.192140245434","12126.192140245434","12126.192140245434","3.225236475467682","3.225236475467682","3.225236475467682","11408.500498199463","11408.500498199463","11408.500498199463","3.63294597864151","3.63294597864151","3.63294597864151"
"1488","12126.192140245434","12126.192140245434","12126.192140245434","3.2372051000595095","3.2372051000595095","3.2372051000595095","11408.500498199463","11408.500498199463","11408.500498199463","3.6431031823158264","3.6431031823158264","3.6431031823158264"
"1489","12126.192140245434","12126.192140245434","12126.192140245434","3.2195178031921388","3.2195178031921388","3.2195178031921388","11408.500498199463","11408.500498199463","11408.500498199463","3.6649817705154417","3.6649817705154417","3.6649817705154417"
"1490","12126.192140245434","12126.192140245434","12126.192140245434","3.2286006569862367","3.2286006569862367","3.2286006569862367","11408.500498199463","11408.500498199463","11408.500498199463","3.6162740707397463","3.6162740707397463","3.6162740707397463"
"1491","12126.192140245434","12126.192140245434","12126.192140245434","3.215386211872101","3.215386211872101","3.215386211872101","11408.500498199463","11408.500498199463","11408.500498199463","3.6384130358695983","3.6384130358695983","3.6384130358695983"
"1492","12126.192140245434","12126.192140245434","12126.192140245434","3.224007546901703","3.224007546901703","3.224007546901703","11408.500498199463","11408.500498199463","11408.500498199463","3.6433151364326477","3.6433151364326477","3.6433151364326477"
"1493","12126.192140245434","12126.192140245434","12126.192140245434","3.224377155303955","3.224377155303955","3.224377155303955","11408.500498199463","11408.500498199463","11408.500498199463","3.626284325122833","3.626284325122833","3.626284325122833"
"1494","12126.192140245434","12126.192140245434","12126.192140245434","3.2081302285194395","3.2081302285194395","3.2081302285194395","11408.500498199463","11408.500498199463","11408.500498199463","3.6412923693656922","3.6412923693656922","3.6412923693656922"
"1495","12126.192140245434","12126.192140245434","12126.192140245434","3.2233463764190673","3.2233463764190673","3.2233463764190673","11408.500498199463","11408.500498199463","11408.500498199463","3.633202850818634","3.633202850818634","3.633202850818634"
"1496","12126.192140245434","12126.192140245434","12126.192140245434","3.2257016777992247","3.2257016777992247","3.2257016777992247","11408.500498199463","11408.500498199463","11408.500498199463","3.6176233291625977","3.6176233291625977","3.6176233291625977"
"1497","12126.192140245434","12126.192140245434","12126.192140245434","3.227587127685547","3.227587127685547","3.227587127685547","11408.500498199463","11408.500498199463","11408.500498199463","3.6311989068984984","3.6311989068984984","3.6311989068984984"
"1498","12126.192140245434","12126.192140245434","12126.192140245434","3.215383780002594","3.215383780002594","3.215383780002594","11408.500498199463","11408.500498199463","11408.500498199463","3.6233400225639345","3.6233400225639345","3.6233400225639345"
"1499","12126.192140245434","12126.192140245434","12126.192140245434","3.2274818658828734","3.2274818658828734","3.2274818658828734","11408.500498199463","11408.500498199463","11408.500498199463","3.63084454536438","3.63084454536438","3.63084454536438"
"1500","12126.192140245434","12126.192140245434","12126.192140245434","3.224013614654541","3.224013614654541","3.224013614654541","11408.500498199463","11408.500498199463","11408.500498199463","3.641014647483826","3.641014647483826","3.641014647483826"
"1501","12126.192140245434","12126.192140245434","12126.192140245434","3.2206310868263244","3.2206310868263244","3.2206310868263244","11408.500498199463","11408.500498199463","11408.500498199463","3.612544798851013","3.612544798851013","3.612544798851013"
"1502","12126.192140245434","12126.192140245434","12126.192140245434","3.2076468586921694","3.2076468586921694","3.2076468586921694","11408.500498199463","11408.500498199463","11408.500498199463","3.61597820520401","3.61597820520401","3.61597820520401"
"1503","12126.192140245434","12126.192140245434","12126.192140245434","3.2168348670005797","3.2168348670005797","3.2168348670005797","11408.500498199463","11408.500498199463","11408.500498199463","3.64915269613266","3.64915269613266","3.64915269613266"
"1504","12126.192140245434","12126.192140245434","12126.192140245434","3.219715881347656","3.219715881347656","3.219715881347656","11408.500498199463","11408.500498199463","11408.500498199463","3.617168354988098","3.617168354988098","3.617168354988098"
"1505","12126.192140245434","12126.192140245434","12126.192140245434","3.232699251174927","3.232699251174927","3.232699251174927","11408.500498199463","11408.500498199463","11408.500498199463","3.5965013980865477","3.5965013980865477","3.5965013980865477"
"1506","12126.192140245434","12126.192140245434","12126.192140245434","3.22922397851944","3.22922397851944","3.22922397851944","11408.500498199463","11408.500498199463","11408.500498199463","3.6151248812675476","3.6151248812675476","3.6151248812675476"
"1507","12126.192140245434","12126.192140245434","12126.192140245434","3.2086851835250854","3.2086851835250854","3.2086851835250854","11408.500498199463","11408.500498199463","11408.500498199463","3.6366891741752623","3.6366891741752623","3.6366891741752623"
"1508","12126.192140245434","12126.192140245434","12126.192140245434","3.2476447463035583","3.2476447463035583","3.2476447463035583","11408.500498199463","11408.500498199463","11408.500498199463","3.6192183971405028","3.6192183971405028","3.6192183971405028"
"1509","12126.192140245434","12126.192140245434","12126.192140245434","3.2191961646080016","3.2191961646080016","3.2191961646080016","11408.500498199463","11408.500498199463","11408.500498199463","3.6219228148460387","3.6219228148460387","3.6219228148460387"
"1510","12126.192140245434","12126.192140245434","12126.192140245434","3.235940325260162","3.235940325260162","3.235940325260162","11408.500498199463","11408.500498199463","11408.500498199463","3.5909696340560915","3.5909696340560915","3.5909696340560915"
