"Step","no-actors 1, 200 (2024-01-17 23:16) - Best Reward","no-actors 1, 200 (2024-01-17 23:16) - Best Reward__MIN","no-actors 1, 200 (2024-01-17 23:16) - Best Reward__MAX","no-actors 1, 200 (2024-01-17 23:16) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-17 23:16) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-17 23:16) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-08 23:11) - Best Reward","no-actors 1, 200 (2024-01-08 23:11) - Best Reward__MIN","no-actors 1, 200 (2024-01-08 23:11) - Best Reward__MAX","no-actors 1, 200 (2024-01-08 23:11) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-08 23:11) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-08 23:11) - RL_1_SAC Mean Price__MAX"
"41","10132.202639102936","10132.202639102936","10132.202639102936","4.1391644954681395","4.1391644954681395","4.1391644954681395","12040.501548337941","12040.501548337941","12040.501548337941","4.062958383560181","4.062958383560181","4.062958383560181"
"42","10132.202639102936","10132.202639102936","10132.202639102936","4.123107182979584","4.123107182979584","4.123107182979584","12040.501548337941","12040.501548337941","12040.501548337941","3.986956977844238","3.986956977844238","3.986956977844238"
"43","10132.202639102936","10132.202639102936","10132.202639102936","4.105142855644226","4.105142855644226","4.105142855644226","12040.501548337941","12040.501548337941","12040.501548337941","4.261821722984314","4.261821722984314","4.261821722984314"
"44","10132.202639102936","10132.202639102936","10132.202639102936","4.043321645259857","4.043321645259857","4.043321645259857","12040.501548337941","12040.501548337941","12040.501548337941","4.2250920057296755","4.2250920057296755","4.2250920057296755"
"45","10132.202639102936","10132.202639102936","10132.202639102936","4.17857836484909","4.17857836484909","4.17857836484909","12040.501548337941","12040.501548337941","12040.501548337941","4.130088746547699","4.130088746547699","4.130088746547699"
"46","10132.202639102936","10132.202639102936","10132.202639102936","4.049471545219421","4.049471545219421","4.049471545219421","12040.501548337941","12040.501548337941","12040.501548337941","4.339484393596649","4.339484393596649","4.339484393596649"
"47","10132.202639102936","10132.202639102936","10132.202639102936","3.9783764243125916","3.9783764243125916","3.9783764243125916","12040.501548337941","12040.501548337941","12040.501548337941","4.221986329555511","4.221986329555511","4.221986329555511"
"48","10132.202639102936","10132.202639102936","10132.202639102936","4.200905811786652","4.200905811786652","4.200905811786652","12040.501548337941","12040.501548337941","12040.501548337941","4.12848709821701","4.12848709821701","4.12848709821701"
"49","10132.202639102936","10132.202639102936","10132.202639102936","4.040422189235687","4.040422189235687","4.040422189235687","12040.501548337941","12040.501548337941","12040.501548337941","4.225266301631928","4.225266301631928","4.225266301631928"
"50","10132.202639102936","10132.202639102936","10132.202639102936","3.9640587091445925","3.9640587091445925","3.9640587091445925","12040.501548337941","12040.501548337941","12040.501548337941","4.154956412315369","4.154956412315369","4.154956412315369"
"51","10132.202639102936","10132.202639102936","10132.202639102936","4.180567610263824","4.180567610263824","4.180567610263824","12040.501548337941","12040.501548337941","12040.501548337941","4.2212529420852665","4.2212529420852665","4.2212529420852665"
"52","10132.202639102936","10132.202639102936","10132.202639102936","4.0704026341438295","4.0704026341438295","4.0704026341438295","12040.501548337941","12040.501548337941","12040.501548337941","4.256841719150543","4.256841719150543","4.256841719150543"
"53","10132.202639102936","10132.202639102936","10132.202639102936","3.974825882911682","3.974825882911682","3.974825882911682","12040.501548337941","12040.501548337941","12040.501548337941","4.233692264556884","4.233692264556884","4.233692264556884"
"54","10132.202639102936","10132.202639102936","10132.202639102936","4.036319887638092","4.036319887638092","4.036319887638092","12040.501548337941","12040.501548337941","12040.501548337941","4.394827651977539","4.394827651977539","4.394827651977539"
"55","10132.202639102936","10132.202639102936","10132.202639102936","3.9380673289299013","3.9380673289299013","3.9380673289299013","12040.501548337941","12040.501548337941","12040.501548337941","4.376308524608612","4.376308524608612","4.376308524608612"
"56","10132.202639102936","10132.202639102936","10132.202639102936","4.147596549987793","4.147596549987793","4.147596549987793","12040.501548337941","12040.501548337941","12040.501548337941","4.340788435935974","4.340788435935974","4.340788435935974"
"57","10132.202639102936","10132.202639102936","10132.202639102936","4.025848627090454","4.025848627090454","4.025848627090454","12040.501548337941","12040.501548337941","12040.501548337941","4.364500594139099","4.364500594139099","4.364500594139099"
"58","10132.202639102936","10132.202639102936","10132.202639102936","4.093721842765808","4.093721842765808","4.093721842765808","12040.501548337941","12040.501548337941","12040.501548337941","4.466465449333191","4.466465449333191","4.466465449333191"
"59","10132.202639102936","10132.202639102936","10132.202639102936","4.114823114871979","4.114823114871979","4.114823114871979","12040.501548337941","12040.501548337941","12040.501548337941","4.444884991645813","4.444884991645813","4.444884991645813"
"60","10132.202639102936","10132.202639102936","10132.202639102936","4.149205589294434","4.149205589294434","4.149205589294434","12040.501548337941","12040.501548337941","12040.501548337941","4.391548669338226","4.391548669338226","4.391548669338226"
"61","10132.202639102936","10132.202639102936","10132.202639102936","4.225141596794129","4.225141596794129","4.225141596794129","12040.501548337941","12040.501548337941","12040.501548337941","4.480925691127777","4.480925691127777","4.480925691127777"
"62","10132.202639102936","10132.202639102936","10132.202639102936","4.1489381194114685","4.1489381194114685","4.1489381194114685","12040.501548337941","12040.501548337941","12040.501548337941","4.383520340919494","4.383520340919494","4.383520340919494"
"63","10132.202639102936","10132.202639102936","10132.202639102936","4.125280642509461","4.125280642509461","4.125280642509461","12040.501548337941","12040.501548337941","12040.501548337941","4.196780669689178","4.196780669689178","4.196780669689178"
"64","10132.202639102936","10132.202639102936","10132.202639102936","4.168500018119812","4.168500018119812","4.168500018119812","12040.501548337941","12040.501548337941","12040.501548337941","4.338470029830932","4.338470029830932","4.338470029830932"
"65","10132.202639102936","10132.202639102936","10132.202639102936","4.189520180225372","4.189520180225372","4.189520180225372","12040.501548337941","12040.501548337941","12040.501548337941","4.392950272560119","4.392950272560119","4.392950272560119"
"66","10132.202639102936","10132.202639102936","10132.202639102936","3.9971191048622132","3.9971191048622132","3.9971191048622132","12040.501548337941","12040.501548337941","12040.501548337941","4.509858691692353","4.509858691692353","4.509858691692353"
"67","10132.202639102936","10132.202639102936","10132.202639102936","4.193599689006805","4.193599689006805","4.193599689006805","12040.501548337941","12040.501548337941","12040.501548337941","4.469163084030152","4.469163084030152","4.469163084030152"
"68","10132.202639102936","10132.202639102936","10132.202639102936","4.221637737751007","4.221637737751007","4.221637737751007","12040.501548337941","12040.501548337941","12040.501548337941","4.459789538383484","4.459789538383484","4.459789538383484"
"69","10132.202639102936","10132.202639102936","10132.202639102936","4.2154961109161375","4.2154961109161375","4.2154961109161375","12040.501548337941","12040.501548337941","12040.501548337941","4.429802525043487","4.429802525043487","4.429802525043487"
"70","10132.202639102936","10132.202639102936","10132.202639102936","4.14582439661026","4.14582439661026","4.14582439661026","12040.501548337941","12040.501548337941","12040.501548337941","4.486386823654175","4.486386823654175","4.486386823654175"
"71","10132.202639102936","10132.202639102936","10132.202639102936","4.1986652374267575","4.1986652374267575","4.1986652374267575","12040.501548337941","12040.501548337941","12040.501548337941","4.401165926456452","4.401165926456452","4.401165926456452"
"72","10132.202639102936","10132.202639102936","10132.202639102936","4.1839762210845945","4.1839762210845945","4.1839762210845945","12040.501548337941","12040.501548337941","12040.501548337941","4.551523447036743","4.551523447036743","4.551523447036743"
"73","10132.202639102936","10132.202639102936","10132.202639102936","4.199013602733612","4.199013602733612","4.199013602733612","12040.501548337941","12040.501548337941","12040.501548337941","4.52233657836914","4.52233657836914","4.52233657836914"
"74","10132.202639102936","10132.202639102936","10132.202639102936","4.129909014701843","4.129909014701843","4.129909014701843","12040.501548337941","12040.501548337941","12040.501548337941","4.482547116279602","4.482547116279602","4.482547116279602"
"75","10132.202639102936","10132.202639102936","10132.202639102936","4.191295599937439","4.191295599937439","4.191295599937439","12040.501548337941","12040.501548337941","12040.501548337941","4.556818103790283","4.556818103790283","4.556818103790283"
"76","10132.202639102936","10132.202639102936","10132.202639102936","4.2826308608055115","4.2826308608055115","4.2826308608055115","12247.006078433993","12247.006078433993","12247.006078433993","4.503564763069153","4.503564763069153","4.503564763069153"
"77","10132.202639102936","10132.202639102936","10132.202639102936","4.272364830970764","4.272364830970764","4.272364830970764","12247.006078433993","12247.006078433993","12247.006078433993","4.509204602241516","4.509204602241516","4.509204602241516"
"78","10132.202639102936","10132.202639102936","10132.202639102936","4.177591919898987","4.177591919898987","4.177591919898987","12247.006078433993","12247.006078433993","12247.006078433993","4.4660688757896425","4.4660688757896425","4.4660688757896425"
"79","10132.202639102936","10132.202639102936","10132.202639102936","4.404833519458771","4.404833519458771","4.404833519458771","12247.006078433993","12247.006078433993","12247.006078433993","4.5372902154922485","4.5372902154922485","4.5372902154922485"
"80","10132.202639102936","10132.202639102936","10132.202639102936","4.328698766231537","4.328698766231537","4.328698766231537","12247.006078433993","12247.006078433993","12247.006078433993","4.453002977371216","4.453002977371216","4.453002977371216"
"81","10132.202639102936","10132.202639102936","10132.202639102936","4.328564131259919","4.328564131259919","4.328564131259919","12247.006078433993","12247.006078433993","12247.006078433993","4.504809737205505","4.504809737205505","4.504809737205505"
"82","10132.202639102936","10132.202639102936","10132.202639102936","4.397325801849365","4.397325801849365","4.397325801849365","12247.006078433993","12247.006078433993","12247.006078433993","4.545659685134888","4.545659685134888","4.545659685134888"
"83","10132.202639102936","10132.202639102936","10132.202639102936","4.439540386199951","4.439540386199951","4.439540386199951","12247.006078433993","12247.006078433993","12247.006078433993","4.58124873638153","4.58124873638153","4.58124873638153"
"84","10132.202639102936","10132.202639102936","10132.202639102936","4.376489901542664","4.376489901542664","4.376489901542664","12247.006078433993","12247.006078433993","12247.006078433993","4.507553768157959","4.507553768157959","4.507553768157959"
"85","10132.202639102936","10132.202639102936","10132.202639102936","4.496724331378937","4.496724331378937","4.496724331378937","12247.006078433993","12247.006078433993","12247.006078433993","4.522971785068512","4.522971785068512","4.522971785068512"
"86","10132.202639102936","10132.202639102936","10132.202639102936","4.453830051422119","4.453830051422119","4.453830051422119","12247.006078433993","12247.006078433993","12247.006078433993","4.673565363883972","4.673565363883972","4.673565363883972"
"87","10132.202639102936","10132.202639102936","10132.202639102936","4.487472486495972","4.487472486495972","4.487472486495972","12247.006078433993","12247.006078433993","12247.006078433993","4.52017753124237","4.52017753124237","4.52017753124237"
"88","10132.202639102936","10132.202639102936","10132.202639102936","4.292259919643402","4.292259919643402","4.292259919643402","12247.006078433993","12247.006078433993","12247.006078433993","4.5241189956665036","4.5241189956665036","4.5241189956665036"
"89","10132.202639102936","10132.202639102936","10132.202639102936","4.457630133628845","4.457630133628845","4.457630133628845","12247.006078433993","12247.006078433993","12247.006078433993","4.555495810508728","4.555495810508728","4.555495810508728"
"90","10132.202639102936","10132.202639102936","10132.202639102936","4.356700992584228","4.356700992584228","4.356700992584228","12247.006078433993","12247.006078433993","12247.006078433993","4.532002711296082","4.532002711296082","4.532002711296082"
"91","10132.202639102936","10132.202639102936","10132.202639102936","4.435335421562195","4.435335421562195","4.435335421562195","12247.006078433993","12247.006078433993","12247.006078433993","4.545092248916626","4.545092248916626","4.545092248916626"
"92","10132.202639102936","10132.202639102936","10132.202639102936","4.442957484722138","4.442957484722138","4.442957484722138","12247.006078433993","12247.006078433993","12247.006078433993","4.567341613769531","4.567341613769531","4.567341613769531"
"93","10132.202639102936","10132.202639102936","10132.202639102936","4.516487205028534","4.516487205028534","4.516487205028534","12247.006078433993","12247.006078433993","12247.006078433993","4.529894208908081","4.529894208908081","4.529894208908081"
"94","10132.202639102936","10132.202639102936","10132.202639102936","4.506702852249146","4.506702852249146","4.506702852249146","12247.006078433993","12247.006078433993","12247.006078433993","4.595724630355835","4.595724630355835","4.595724630355835"
"95","10132.202639102936","10132.202639102936","10132.202639102936","4.593903017044068","4.593903017044068","4.593903017044068","12247.006078433993","12247.006078433993","12247.006078433993","4.511746335029602","4.511746335029602","4.511746335029602"
"96","10132.202639102936","10132.202639102936","10132.202639102936","4.438724160194397","4.438724160194397","4.438724160194397","12247.006078433993","12247.006078433993","12247.006078433993","4.510406470298767","4.510406470298767","4.510406470298767"
"97","10132.202639102936","10132.202639102936","10132.202639102936","4.525113725662232","4.525113725662232","4.525113725662232","12247.006078433993","12247.006078433993","12247.006078433993","4.544136905670166","4.544136905670166","4.544136905670166"
"98","10132.202639102936","10132.202639102936","10132.202639102936","4.516511106491089","4.516511106491089","4.516511106491089","12247.006078433993","12247.006078433993","12247.006078433993","4.523211705684662","4.523211705684662","4.523211705684662"
"99","10132.202639102936","10132.202639102936","10132.202639102936","4.449835658073425","4.449835658073425","4.449835658073425","12247.006078433993","12247.006078433993","12247.006078433993","4.585910129547119","4.585910129547119","4.585910129547119"
"100","10132.202639102936","10132.202639102936","10132.202639102936","4.484119606018067","4.484119606018067","4.484119606018067","12247.006078433993","12247.006078433993","12247.006078433993","4.499061870574951","4.499061870574951","4.499061870574951"
"101","10132.202639102936","10132.202639102936","10132.202639102936","4.568214070796967","4.568214070796967","4.568214070796967","12247.006078433993","12247.006078433993","12247.006078433993","4.5439494252204895","4.5439494252204895","4.5439494252204895"
"102","10132.202639102936","10132.202639102936","10132.202639102936","4.545568633079529","4.545568633079529","4.545568633079529","12247.006078433993","12247.006078433993","12247.006078433993","4.543687772750855","4.543687772750855","4.543687772750855"
"103","10132.202639102936","10132.202639102936","10132.202639102936","4.521856307983398","4.521856307983398","4.521856307983398","12247.006078433993","12247.006078433993","12247.006078433993","4.584494519233703","4.584494519233703","4.584494519233703"
"104","10132.202639102936","10132.202639102936","10132.202639102936","4.521299886703491","4.521299886703491","4.521299886703491","12247.006078433993","12247.006078433993","12247.006078433993","4.572757697105407","4.572757697105407","4.572757697105407"
"105","10132.202639102936","10132.202639102936","10132.202639102936","4.502514123916626","4.502514123916626","4.502514123916626","12247.006078433993","12247.006078433993","12247.006078433993","4.561031723022461","4.561031723022461","4.561031723022461"
"106","10132.202639102936","10132.202639102936","10132.202639102936","4.5976708889007565","4.5976708889007565","4.5976708889007565","12247.006078433993","12247.006078433993","12247.006078433993","4.552531766891479","4.552531766891479","4.552531766891479"
"107","10132.202639102936","10132.202639102936","10132.202639102936","4.547143709659577","4.547143709659577","4.547143709659577","12247.006078433993","12247.006078433993","12247.006078433993","4.538068413734436","4.538068413734436","4.538068413734436"
"108","10132.202639102936","10132.202639102936","10132.202639102936","4.578462791442871","4.578462791442871","4.578462791442871","12247.006078433993","12247.006078433993","12247.006078433993","4.560687375068665","4.560687375068665","4.560687375068665"
"109","10132.202639102936","10132.202639102936","10132.202639102936","4.528758215904236","4.528758215904236","4.528758215904236","12247.006078433993","12247.006078433993","12247.006078433993","4.538164830207824","4.538164830207824","4.538164830207824"
"110","10132.202639102936","10132.202639102936","10132.202639102936","4.496461057662964","4.496461057662964","4.496461057662964","12247.006078433993","12247.006078433993","12247.006078433993","4.525166797637939","4.525166797637939","4.525166797637939"
"111","10132.202639102936","10132.202639102936","10132.202639102936","4.444808316230774","4.444808316230774","4.444808316230774","12247.006078433993","12247.006078433993","12247.006078433993","4.537969422340393","4.537969422340393","4.537969422340393"
"112","10132.202639102936","10132.202639102936","10132.202639102936","4.61390974521637","4.61390974521637","4.61390974521637","12247.006078433993","12247.006078433993","12247.006078433993","4.5627206325531","4.5627206325531","4.5627206325531"
"113","10132.202639102936","10132.202639102936","10132.202639102936","4.599494385719299","4.599494385719299","4.599494385719299","12247.006078433993","12247.006078433993","12247.006078433993","4.580338406562805","4.580338406562805","4.580338406562805"
"114","10132.202639102936","10132.202639102936","10132.202639102936","4.489640617370606","4.489640617370606","4.489640617370606","12247.006078433993","12247.006078433993","12247.006078433993","4.536399960517883","4.536399960517883","4.536399960517883"
"115","10132.202639102936","10132.202639102936","10132.202639102936","4.582278156280518","4.582278156280518","4.582278156280518","12247.006078433993","12247.006078433993","12247.006078433993","4.556924605369568","4.556924605369568","4.556924605369568"
"116","10132.202639102936","10132.202639102936","10132.202639102936","4.641998517513275","4.641998517513275","4.641998517513275","12247.006078433993","12247.006078433993","12247.006078433993","4.505879044532776","4.505879044532776","4.505879044532776"
"117","10132.202639102936","10132.202639102936","10132.202639102936","4.599470520019532","4.599470520019532","4.599470520019532","12247.006078433993","12247.006078433993","12247.006078433993","4.554639053344727","4.554639053344727","4.554639053344727"
"118","10132.202639102936","10132.202639102936","10132.202639102936","4.6011919498443605","4.6011919498443605","4.6011919498443605","12247.006078433993","12247.006078433993","12247.006078433993","4.50390350818634","4.50390350818634","4.50390350818634"
"119","10132.202639102936","10132.202639102936","10132.202639102936","4.587143516540527","4.587143516540527","4.587143516540527","12247.006078433993","12247.006078433993","12247.006078433993","4.506916975975036","4.506916975975036","4.506916975975036"
"120","10132.202639102936","10132.202639102936","10132.202639102936","4.515188431739807","4.515188431739807","4.515188431739807","12247.006078433993","12247.006078433993","12247.006078433993","4.525486469268799","4.525486469268799","4.525486469268799"
"121","10132.202639102936","10132.202639102936","10132.202639102936","4.595947670936584","4.595947670936584","4.595947670936584","12247.006078433993","12247.006078433993","12247.006078433993","4.509272360801697","4.509272360801697","4.509272360801697"
"122","10351.85585784912","10351.85585784912","10351.85585784912","4.619826912879944","4.619826912879944","4.619826912879944","12247.006078433993","12247.006078433993","12247.006078433993","4.562505316734314","4.562505316734314","4.562505316734314"
"123","10351.85585784912","10351.85585784912","10351.85585784912","4.567005932331085","4.567005932331085","4.567005932331085","12247.006078433993","12247.006078433993","12247.006078433993","4.560740232467651","4.560740232467651","4.560740232467651"
"124","10351.85585784912","10351.85585784912","10351.85585784912","4.571170663833618","4.571170663833618","4.571170663833618","12247.006078433993","12247.006078433993","12247.006078433993","4.476952075958252","4.476952075958252","4.476952075958252"
"125","10351.85585784912","10351.85585784912","10351.85585784912","4.704016995429993","4.704016995429993","4.704016995429993","12247.006078433993","12247.006078433993","12247.006078433993","4.5195537328720095","4.5195537328720095","4.5195537328720095"
"126","10351.85585784912","10351.85585784912","10351.85585784912","4.612579870223999","4.612579870223999","4.612579870223999","12247.006078433993","12247.006078433993","12247.006078433993","4.525361061096191","4.525361061096191","4.525361061096191"
"127","10351.85585784912","10351.85585784912","10351.85585784912","4.570351600646973","4.570351600646973","4.570351600646973","12247.006078433993","12247.006078433993","12247.006078433993","4.524350810050964","4.524350810050964","4.524350810050964"
"128","10351.85585784912","10351.85585784912","10351.85585784912","4.555849719047546","4.555849719047546","4.555849719047546","12247.006078433993","12247.006078433993","12247.006078433993","4.581388592720032","4.581388592720032","4.581388592720032"
"129","10351.85585784912","10351.85585784912","10351.85585784912","4.639755058288574","4.639755058288574","4.639755058288574","12247.006078433993","12247.006078433993","12247.006078433993","4.527037978172302","4.527037978172302","4.527037978172302"
