"Step","no-actors 1, 300 (2024-01-18 01:15) - Best Reward","no-actors 1, 300 (2024-01-18 01:15) - Best Reward__MIN","no-actors 1, 300 (2024-01-18 01:15) - Best Reward__MAX","no-actors 1, 300 (2024-01-18 01:15) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-18 01:15) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-18 01:15) - RL_1_SAC Mean Price__MAX","no-actors 1, 300 (2024-01-09 01:06) - Best Reward","no-actors 1, 300 (2024-01-09 01:06) - Best Reward__MIN","no-actors 1, 300 (2024-01-09 01:06) - Best Reward__MAX","no-actors 1, 300 (2024-01-09 01:06) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-09 01:06) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-09 01:06) - RL_1_SAC Mean Price__MAX"
"25","14200.344790601732","14200.344790601732","14200.344790601732","3.7350723266601564","3.7350723266601564","3.7350723266601564","14972.406809616088","14972.406809616088","14972.406809616088","3.252547097206116","3.252547097206116","3.252547097206116"
"26","14200.344790601732","14200.344790601732","14200.344790601732","3.732094395160675","3.732094395160675","3.732094395160675","14972.406809616088","14972.406809616088","14972.406809616088","3.4870582699775694","3.4870582699775694","3.4870582699775694"
"27","14200.344790601732","14200.344790601732","14200.344790601732","3.6056767106056213","3.6056767106056213","3.6056767106056213","14972.406809616088","14972.406809616088","14972.406809616088","3.53079776763916","3.53079776763916","3.53079776763916"
"28","14200.344790601732","14200.344790601732","14200.344790601732","3.7491172313690186","3.7491172313690186","3.7491172313690186","14972.406809616088","14972.406809616088","14972.406809616088","3.7570870876312257","3.7570870876312257","3.7570870876312257"
"29","14200.344790601732","14200.344790601732","14200.344790601732","3.5402909994125364","3.5402909994125364","3.5402909994125364","14972.406809616088","14972.406809616088","14972.406809616088","3.698423886299133","3.698423886299133","3.698423886299133"
"30","14200.344790601732","14200.344790601732","14200.344790601732","3.760782015323639","3.760782015323639","3.760782015323639","14972.406809616088","14972.406809616088","14972.406809616088","3.4447583317756654","3.4447583317756654","3.4447583317756654"
"31","14200.344790601732","14200.344790601732","14200.344790601732","3.5541125774383544","3.5541125774383544","3.5541125774383544","14972.406809616088","14972.406809616088","14972.406809616088","3.9545560836791993","3.9545560836791993","3.9545560836791993"
"32","14200.344790601732","14200.344790601732","14200.344790601732","3.5607455015182494","3.5607455015182494","3.5607455015182494","14972.406809616088","14972.406809616088","14972.406809616088","3.8656556010246277","3.8656556010246277","3.8656556010246277"
"33","14200.344790601732","14200.344790601732","14200.344790601732","3.4403889536857606","3.4403889536857606","3.4403889536857606","14972.406809616088","14972.406809616088","14972.406809616088","3.8362458825111387","3.8362458825111387","3.8362458825111387"
"34","14200.344790601732","14200.344790601732","14200.344790601732","3.5736304044723513","3.5736304044723513","3.5736304044723513","14972.406809616088","14972.406809616088","14972.406809616088","3.8406831502914427","3.8406831502914427","3.8406831502914427"
"35","14200.344790601732","14200.344790601732","14200.344790601732","3.4669535875320436","3.4669535875320436","3.4669535875320436","14972.406809616088","14972.406809616088","14972.406809616088","3.9862781882286074","3.9862781882286074","3.9862781882286074"
"36","14200.344790601732","14200.344790601732","14200.344790601732","3.562309515476227","3.562309515476227","3.562309515476227","14972.406809616088","14972.406809616088","14972.406809616088","3.97260262966156","3.97260262966156","3.97260262966156"
"37","14200.344790601732","14200.344790601732","14200.344790601732","3.5931442022323608","3.5931442022323608","3.5931442022323608","14972.406809616088","14972.406809616088","14972.406809616088","3.903188931941986","3.903188931941986","3.903188931941986"
"38","14200.344790601732","14200.344790601732","14200.344790601732","3.440081310272217","3.440081310272217","3.440081310272217","14972.406809616088","14972.406809616088","14972.406809616088","3.945509111881256","3.945509111881256","3.945509111881256"
"39","14200.344790601732","14200.344790601732","14200.344790601732","3.4571255087852477","3.4571255087852477","3.4571255087852477","14972.406809616088","14972.406809616088","14972.406809616088","3.9320454835891723","3.9320454835891723","3.9320454835891723"
"40","14200.344790601732","14200.344790601732","14200.344790601732","3.5132232904434204","3.5132232904434204","3.5132232904434204","14972.406809616088","14972.406809616088","14972.406809616088","4.003176844120025","4.003176844120025","4.003176844120025"
"41","14200.344790601732","14200.344790601732","14200.344790601732","3.480236315727234","3.480236315727234","3.480236315727234","14972.406809616088","14972.406809616088","14972.406809616088","3.9596974730491636","3.9596974730491636","3.9596974730491636"
"42","14200.344790601732","14200.344790601732","14200.344790601732","3.4721950769424437","3.4721950769424437","3.4721950769424437","14972.406809616088","14972.406809616088","14972.406809616088","3.961827349662781","3.961827349662781","3.961827349662781"
"43","14200.344790601732","14200.344790601732","14200.344790601732","3.3287341833114623","3.3287341833114623","3.3287341833114623","14972.406809616088","14972.406809616088","14972.406809616088","3.9821640491485595","3.9821640491485595","3.9821640491485595"
"44","14200.344790601732","14200.344790601732","14200.344790601732","3.545089268684387","3.545089268684387","3.545089268684387","14972.406809616088","14972.406809616088","14972.406809616088","3.9640750169754027","3.9640750169754027","3.9640750169754027"
"45","14200.344790601732","14200.344790601732","14200.344790601732","3.350668430328369","3.350668430328369","3.350668430328369","14972.406809616088","14972.406809616088","14972.406809616088","4.079256331920623","4.079256331920623","4.079256331920623"
"46","14200.344790601732","14200.344790601732","14200.344790601732","3.427126944065094","3.427126944065094","3.427126944065094","14972.406809616088","14972.406809616088","14972.406809616088","3.9258827924728394","3.9258827924728394","3.9258827924728394"
"47","14200.344790601732","14200.344790601732","14200.344790601732","3.314304256439209","3.314304256439209","3.314304256439209","14972.406809616088","14972.406809616088","14972.406809616088","3.962903678417206","3.962903678417206","3.962903678417206"
"48","14200.344790601732","14200.344790601732","14200.344790601732","3.448929464817047","3.448929464817047","3.448929464817047","14972.406809616088","14972.406809616088","14972.406809616088","4.04112491607666","4.04112491607666","4.04112491607666"
"49","14200.344790601732","14200.344790601732","14200.344790601732","3.228596878051758","3.228596878051758","3.228596878051758","14972.406809616088","14972.406809616088","14972.406809616088","3.972004544734955","3.972004544734955","3.972004544734955"
"50","14200.344790601732","14200.344790601732","14200.344790601732","3.413484215736389","3.413484215736389","3.413484215736389","14972.406809616088","14972.406809616088","14972.406809616088","4.002952957153321","4.002952957153321","4.002952957153321"
"51","14200.344790601732","14200.344790601732","14200.344790601732","3.2295217156410216","3.2295217156410216","3.2295217156410216","14972.406809616088","14972.406809616088","14972.406809616088","4.01784645318985","4.01784645318985","4.01784645318985"
"52","14200.344790601732","14200.344790601732","14200.344790601732","3.3340484499931335","3.3340484499931335","3.3340484499931335","14972.406809616088","14972.406809616088","14972.406809616088","3.849428713321686","3.849428713321686","3.849428713321686"
"53","14200.344790601732","14200.344790601732","14200.344790601732","3.4514580965042114","3.4514580965042114","3.4514580965042114","14972.406809616088","14972.406809616088","14972.406809616088","3.9375273108482363","3.9375273108482363","3.9375273108482363"
"54","14200.344790601732","14200.344790601732","14200.344790601732","3.245070922374725","3.245070922374725","3.245070922374725","14972.406809616088","14972.406809616088","14972.406809616088","3.925418663024902","3.925418663024902","3.925418663024902"
"55","14200.344790601732","14200.344790601732","14200.344790601732","3.3078708410263062","3.3078708410263062","3.3078708410263062","14972.406809616088","14972.406809616088","14972.406809616088","3.949158501625061","3.949158501625061","3.949158501625061"
"56","14200.344790601732","14200.344790601732","14200.344790601732","3.250748324394226","3.250748324394226","3.250748324394226","14972.406809616088","14972.406809616088","14972.406809616088","3.914936375617981","3.914936375617981","3.914936375617981"
"57","14200.344790601732","14200.344790601732","14200.344790601732","3.2386863112449644","3.2386863112449644","3.2386863112449644","14972.406809616088","14972.406809616088","14972.406809616088","3.9229100823402403","3.9229100823402403","3.9229100823402403"
"58","14200.344790601732","14200.344790601732","14200.344790601732","3.2870532274246216","3.2870532274246216","3.2870532274246216","14972.406809616088","14972.406809616088","14972.406809616088","3.9163992166519166","3.9163992166519166","3.9163992166519166"
"59","14200.344790601732","14200.344790601732","14200.344790601732","3.2314736008644105","3.2314736008644105","3.2314736008644105","14972.406809616088","14972.406809616088","14972.406809616088","3.9838423371315","3.9838423371315","3.9838423371315"
"60","14200.344790601732","14200.344790601732","14200.344790601732","3.1745209455490113","3.1745209455490113","3.1745209455490113","14972.406809616088","14972.406809616088","14972.406809616088","3.9365466833114624","3.9365466833114624","3.9365466833114624"
"61","14200.344790601732","14200.344790601732","14200.344790601732","3.1917806029319764","3.1917806029319764","3.1917806029319764","14972.406809616088","14972.406809616088","14972.406809616088","4.040484237670898","4.040484237670898","4.040484237670898"
"62","14200.344790601732","14200.344790601732","14200.344790601732","3.188242959976196","3.188242959976196","3.188242959976196","14972.406809616088","14972.406809616088","14972.406809616088","3.975283348560333","3.975283348560333","3.975283348560333"
"63","14200.344790601732","14200.344790601732","14200.344790601732","3.2488219499588014","3.2488219499588014","3.2488219499588014","14972.406809616088","14972.406809616088","14972.406809616088","3.8237910985946657","3.8237910985946657","3.8237910985946657"
"64","14200.344790601732","14200.344790601732","14200.344790601732","3.1653513431549074","3.1653513431549074","3.1653513431549074","14972.406809616088","14972.406809616088","14972.406809616088","3.888192093372345","3.888192093372345","3.888192093372345"
"65","14200.344790601732","14200.344790601732","14200.344790601732","3.2439496755599975","3.2439496755599975","3.2439496755599975","14972.406809616088","14972.406809616088","14972.406809616088","3.840189015865326","3.840189015865326","3.840189015865326"
"66","14200.344790601732","14200.344790601732","14200.344790601732","3.172640085220337","3.172640085220337","3.172640085220337","14972.406809616088","14972.406809616088","14972.406809616088","3.8006037712097167","3.8006037712097167","3.8006037712097167"
"67","14200.344790601732","14200.344790601732","14200.344790601732","3.1047731399536134","3.1047731399536134","3.1047731399536134","14972.406809616088","14972.406809616088","14972.406809616088","3.976576089859009","3.976576089859009","3.976576089859009"
"68","14200.344790601732","14200.344790601732","14200.344790601732","3.165873396396637","3.165873396396637","3.165873396396637","14972.406809616088","14972.406809616088","14972.406809616088","3.9201303243637087","3.9201303243637087","3.9201303243637087"
"69","14200.344790601732","14200.344790601732","14200.344790601732","3.163140797615051","3.163140797615051","3.163140797615051","15480.479624557496","15480.479624557496","15480.479624557496","3.6896697759628294","3.6896697759628294","3.6896697759628294"
"70","14200.344790601732","14200.344790601732","14200.344790601732","3.0992435216903687","3.0992435216903687","3.0992435216903687","15480.479624557496","15480.479624557496","15480.479624557496","3.785960817337036","3.785960817337036","3.785960817337036"
"71","14200.344790601732","14200.344790601732","14200.344790601732","3.1292130827903746","3.1292130827903746","3.1292130827903746","15480.479624557496","15480.479624557496","15480.479624557496","3.847832179069519","3.847832179069519","3.847832179069519"
"72","14200.344790601732","14200.344790601732","14200.344790601732","3.1091740846633913","3.1091740846633913","3.1091740846633913","15480.479624557496","15480.479624557496","15480.479624557496","3.6786834597587585","3.6786834597587585","3.6786834597587585"
"73","14200.344790601732","14200.344790601732","14200.344790601732","3.109955036640167","3.109955036640167","3.109955036640167","15480.479624557496","15480.479624557496","15480.479624557496","3.7408102989196776","3.7408102989196776","3.7408102989196776"
"74","14200.344790601732","14200.344790601732","14200.344790601732","3.1232309460639955","3.1232309460639955","3.1232309460639955","15480.479624557496","15480.479624557496","15480.479624557496","3.6713102579116823","3.6713102579116823","3.6713102579116823"
"75","14200.344790601732","14200.344790601732","14200.344790601732","3.1571133971214294","3.1571133971214294","3.1571133971214294","15480.479624557496","15480.479624557496","15480.479624557496","3.737593746185303","3.737593746185303","3.737593746185303"
"76","14200.344790601732","14200.344790601732","14200.344790601732","3.2051414489746093","3.2051414489746093","3.2051414489746093","16107.161539077759","16107.161539077759","16107.161539077759","3.5346248507499696","3.5346248507499696","3.5346248507499696"
"77","14200.344790601732","14200.344790601732","14200.344790601732","3.143083703517914","3.143083703517914","3.143083703517914","16107.161539077759","16107.161539077759","16107.161539077759","3.754798984527588","3.754798984527588","3.754798984527588"
"78","14382.614539957045","14382.614539957045","14382.614539957045","3.1355564475059508","3.1355564475059508","3.1355564475059508","16107.161539077759","16107.161539077759","16107.161539077759","3.663290095329285","3.663290095329285","3.663290095329285"
"79","14382.614539957045","14382.614539957045","14382.614539957045","3.085698652267456","3.085698652267456","3.085698652267456","16107.161539077759","16107.161539077759","16107.161539077759","3.7532084822654723","3.7532084822654723","3.7532084822654723"
"80","14382.614539957045","14382.614539957045","14382.614539957045","3.117691624164581","3.117691624164581","3.117691624164581","16107.161539077759","16107.161539077759","16107.161539077759","3.6234901428222654","3.6234901428222654","3.6234901428222654"
"81","15083.922054147717","15083.922054147717","15083.922054147717","3.0632548332214355","3.0632548332214355","3.0632548332214355","16107.161539077759","16107.161539077759","16107.161539077759","3.810617911815643","3.810617911815643","3.810617911815643"
"82","15083.922054147717","15083.922054147717","15083.922054147717","3.110901212692261","3.110901212692261","3.110901212692261","16107.161539077759","16107.161539077759","16107.161539077759","3.7295036911964417","3.7295036911964417","3.7295036911964417"
"83","15083.922054147717","15083.922054147717","15083.922054147717","3.1713229537010195","3.1713229537010195","3.1713229537010195","16107.161539077759","16107.161539077759","16107.161539077759","3.692093551158905","3.692093551158905","3.692093551158905"
"84","15083.922054147717","15083.922054147717","15083.922054147717","3.1029009103775023","3.1029009103775023","3.1029009103775023","16107.161539077759","16107.161539077759","16107.161539077759","3.6795278191566467","3.6795278191566467","3.6795278191566467"
"85","15083.922054147717","15083.922054147717","15083.922054147717","3.1894286632537843","3.1894286632537843","3.1894286632537843","16107.161539077759","16107.161539077759","16107.161539077759","3.783081030845642","3.783081030845642","3.783081030845642"
"86","15083.922054147717","15083.922054147717","15083.922054147717","3.1538145780563354","3.1538145780563354","3.1538145780563354","16107.161539077759","16107.161539077759","16107.161539077759","3.7894086718559263","3.7894086718559263","3.7894086718559263"
"87","15083.922054147717","15083.922054147717","15083.922054147717","3.209101378917694","3.209101378917694","3.209101378917694","16651.346105384826","16651.346105384826","16651.346105384826","3.7455089807510378","3.7455089807510378","3.7455089807510378"
"88","15083.922054147717","15083.922054147717","15083.922054147717","3.186563992500305","3.186563992500305","3.186563992500305","16651.346105384826","16651.346105384826","16651.346105384826","3.6828137159347536","3.6828137159347536","3.6828137159347536"
"89","15083.922054147717","15083.922054147717","15083.922054147717","3.1552807450294496","3.1552807450294496","3.1552807450294496","16651.346105384826","16651.346105384826","16651.346105384826","3.7277606248855593","3.7277606248855593","3.7277606248855593"
"90","15083.922054147717","15083.922054147717","15083.922054147717","3.218953049182892","3.218953049182892","3.218953049182892","16651.346105384826","16651.346105384826","16651.346105384826","3.7931529879570007","3.7931529879570007","3.7931529879570007"
"91","15083.922054147717","15083.922054147717","15083.922054147717","3.2191744804382325","3.2191744804382325","3.2191744804382325","16651.346105384826","16651.346105384826","16651.346105384826","3.8221385717391967","3.8221385717391967","3.8221385717391967"
"92","15278.365641927718","15278.365641927718","15278.365641927718","3.200872766971588","3.200872766971588","3.200872766971588","16651.346105384826","16651.346105384826","16651.346105384826","3.7545938372611998","3.7545938372611998","3.7545938372611998"
"93","15278.365641927718","15278.365641927718","15278.365641927718","3.2128751039505006","3.2128751039505006","3.2128751039505006","16651.346105384826","16651.346105384826","16651.346105384826","3.7065781354904175","3.7065781354904175","3.7065781354904175"
"94","15278.365641927718","15278.365641927718","15278.365641927718","3.21054447889328","3.21054447889328","3.21054447889328","16651.346105384826","16651.346105384826","16651.346105384826","3.7582255363464356","3.7582255363464356","3.7582255363464356"
"95","15278.365641927718","15278.365641927718","15278.365641927718","3.2801936626434327","3.2801936626434327","3.2801936626434327","16651.346105384826","16651.346105384826","16651.346105384826","3.767088603973389","3.767088603973389","3.767088603973389"
"96","15278.365641927718","15278.365641927718","15278.365641927718","3.3005160689353943","3.3005160689353943","3.3005160689353943","16651.346105384826","16651.346105384826","16651.346105384826","3.7208780169487","3.7208780169487","3.7208780169487"
"97","15278.365641927718","15278.365641927718","15278.365641927718","3.2270084023475647","3.2270084023475647","3.2270084023475647","16651.346105384826","16651.346105384826","16651.346105384826","3.7098499059677126","3.7098499059677126","3.7098499059677126"
"98","15278.365641927718","15278.365641927718","15278.365641927718","3.2430081486701967","3.2430081486701967","3.2430081486701967","16651.346105384826","16651.346105384826","16651.346105384826","3.741652989387512","3.741652989387512","3.741652989387512"
"99","15278.365641927718","15278.365641927718","15278.365641927718","3.2664263367652895","3.2664263367652895","3.2664263367652895","16651.346105384826","16651.346105384826","16651.346105384826","3.7065475225448608","3.7065475225448608","3.7065475225448608"
"100","15278.365641927718","15278.365641927718","15278.365641927718","3.2653028845787047","3.2653028845787047","3.2653028845787047","16651.346105384826","16651.346105384826","16651.346105384826","3.713248336315155","3.713248336315155","3.713248336315155"
"101","15278.365641927718","15278.365641927718","15278.365641927718","3.2968733429908754","3.2968733429908754","3.2968733429908754","16651.346105384826","16651.346105384826","16651.346105384826","3.7749640583992004","3.7749640583992004","3.7749640583992004"
"102","15278.365641927718","15278.365641927718","15278.365641927718","3.1953098297119142","3.1953098297119142","3.1953098297119142","16651.346105384826","16651.346105384826","16651.346105384826","3.703255534172058","3.703255534172058","3.703255534172058"
"103","15278.365641927718","15278.365641927718","15278.365641927718","3.2811228036880493","3.2811228036880493","3.2811228036880493","16651.346105384826","16651.346105384826","16651.346105384826","3.714438271522522","3.714438271522522","3.714438271522522"
"104","15278.365641927718","15278.365641927718","15278.365641927718","3.260722208023071","3.260722208023071","3.260722208023071","16651.346105384826","16651.346105384826","16651.346105384826","3.7890321016311646","3.7890321016311646","3.7890321016311646"
"105","15278.365641927718","15278.365641927718","15278.365641927718","3.218040370941162","3.218040370941162","3.218040370941162","16651.346105384826","16651.346105384826","16651.346105384826","3.695093739032745","3.695093739032745","3.695093739032745"
"106","15278.365641927718","15278.365641927718","15278.365641927718","3.2941064834594727","3.2941064834594727","3.2941064834594727","16651.346105384826","16651.346105384826","16651.346105384826","3.676461601257324","3.676461601257324","3.676461601257324"
"107","15278.365641927718","15278.365641927718","15278.365641927718","3.3112138509750366","3.3112138509750366","3.3112138509750366","16651.346105384826","16651.346105384826","16651.346105384826","3.705558919906616","3.705558919906616","3.705558919906616"
"108","15278.365641927718","15278.365641927718","15278.365641927718","3.2688848614692687","3.2688848614692687","3.2688848614692687","16651.346105384826","16651.346105384826","16651.346105384826","3.6678733944892885","3.6678733944892885","3.6678733944892885"
"109","15603.850004959102","15603.850004959102","15603.850004959102","3.2382210731506347","3.2382210731506347","3.2382210731506347","16651.346105384826","16651.346105384826","16651.346105384826","3.6642430663108825","3.6642430663108825","3.6642430663108825"
"110","15603.850004959102","15603.850004959102","15603.850004959102","3.2872718930244447","3.2872718930244447","3.2872718930244447","16651.346105384826","16651.346105384826","16651.346105384826","3.8086869955062865","3.8086869955062865","3.8086869955062865"
"111","15603.850004959102","15603.850004959102","15603.850004959102","3.364738738536835","3.364738738536835","3.364738738536835","16781.738347625735","16781.738347625735","16781.738347625735","3.738561236858368","3.738561236858368","3.738561236858368"
"112","15603.850004959102","15603.850004959102","15603.850004959102","3.219949948787689","3.219949948787689","3.219949948787689","16781.738347625735","16781.738347625735","16781.738347625735","3.7119729995727537","3.7119729995727537","3.7119729995727537"
"113","15603.850004959102","15603.850004959102","15603.850004959102","3.2661876678466797","3.2661876678466797","3.2661876678466797","16781.738347625735","16781.738347625735","16781.738347625735","3.712992811203003","3.712992811203003","3.712992811203003"
"114","15603.850004959102","15603.850004959102","15603.850004959102","3.256893014907837","3.256893014907837","3.256893014907837","16781.738347625735","16781.738347625735","16781.738347625735","3.656908118724823","3.656908118724823","3.656908118724823"
"115","15603.850004959102","15603.850004959102","15603.850004959102","3.2828903198242188","3.2828903198242188","3.2828903198242188","16781.738347625735","16781.738347625735","16781.738347625735","3.7007425665855407","3.7007425665855407","3.7007425665855407"
"116","15928.818521118163","15928.818521118163","15928.818521118163","3.29637987613678","3.29637987613678","3.29637987613678","16781.738347625735","16781.738347625735","16781.738347625735","3.6857916712760925","3.6857916712760925","3.6857916712760925"
"117","15928.818521118163","15928.818521118163","15928.818521118163","3.2518594026565553","3.2518594026565553","3.2518594026565553","16781.738347625735","16781.738347625735","16781.738347625735","3.6831005930900576","3.6831005930900576","3.6831005930900576"
"118","15928.818521118163","15928.818521118163","15928.818521118163","3.2796584606170653","3.2796584606170653","3.2796584606170653","16781.738347625735","16781.738347625735","16781.738347625735","3.804051971435547","3.804051971435547","3.804051971435547"
"119","15928.818521118163","15928.818521118163","15928.818521118163","3.2070436239242555","3.2070436239242555","3.2070436239242555","16781.738347625735","16781.738347625735","16781.738347625735","3.6674957156181334","3.6674957156181334","3.6674957156181334"
"120","15928.818521118163","15928.818521118163","15928.818521118163","3.231298589706421","3.231298589706421","3.231298589706421","16781.738347625735","16781.738347625735","16781.738347625735","3.7556982159614565","3.7556982159614565","3.7556982159614565"
"121","15928.818521118163","15928.818521118163","15928.818521118163","3.249827170372009","3.249827170372009","3.249827170372009","16781.738347625735","16781.738347625735","16781.738347625735","3.7141801953315734","3.7141801953315734","3.7141801953315734"
"122","15928.818521118163","15928.818521118163","15928.818521118163","3.211212635040283","3.211212635040283","3.211212635040283","16781.738347625735","16781.738347625735","16781.738347625735","3.7375332951545714","3.7375332951545714","3.7375332951545714"
"123","15979.664485597612","15979.664485597612","15979.664485597612","3.2040841937065125","3.2040841937065125","3.2040841937065125","16781.738347625735","16781.738347625735","16781.738347625735","3.7123812675476073","3.7123812675476073","3.7123812675476073"
"124","15979.664485597612","15979.664485597612","15979.664485597612","3.2542940378189087","3.2542940378189087","3.2542940378189087","16781.738347625735","16781.738347625735","16781.738347625735","3.6703107833862303","3.6703107833862303","3.6703107833862303"
"125","15979.664485597612","15979.664485597612","15979.664485597612","3.258513605594635","3.258513605594635","3.258513605594635","16781.738347625735","16781.738347625735","16781.738347625735","3.695095980167389","3.695095980167389","3.695095980167389"
"126","15979.664485597612","15979.664485597612","15979.664485597612","3.2717798352241516","3.2717798352241516","3.2717798352241516","16781.738347625735","16781.738347625735","16781.738347625735","3.6641066312789916","3.6641066312789916","3.6641066312789916"
